"cps19_ResponseId","pes19_lang","Language"
"R_1Dp4Tw8niXR9TeS",68,"English"
"R_pQwVyCHCVHULwRz",68,"English"
"R_1I5dap2wxyx02P7",68,"English"
"R_3rY5XPrlxxWRtHI",68,"English"
"R_3nwMcnOyQyucoBR",68,"English"
"R_302HwRQwKwpWBgU",68,"English"
"R_PM4qqSeL4RoGsEN",68,"English"
"R_1Nb3LOfhJzM7dmj",68,"English"
"R_1fjQQNBXTZkCraX",68,"English"
"R_PHxU8O6LBrRZg1r",72,"Other"
"R_1Fgsvp1rJNPgAjf",68,"English"
"R_20PDuyYb4RQpjm5",68,"English"
"R_3sbK4Eq8PcGUaS5",68,"English"
"R_z6GrDsJyZnTvRE5",69,"French"
"R_1cYzQ2u4Dx9tG8t",68,"English"
"R_1daH6rSLAEeM3vb",68,"English"
"R_3Jy27biV54itDv4",68,"English"
"R_ewIBSLldU7verIJ",68,"English"
"R_voYbRy1xvyDY57b",68,"English"
"R_2fHiihn7PgpQzIl",68,"English"
"R_OGQU7watYbvMSB3",68,"English"
"R_3h3VXBxrmxw2Ugz",69,"French"
"R_2OPdUMxtnutwMOr",68,"English"
"R_2ASuFKnkXlZwrmr",68,"English"
"R_3IabQpXFvPHlSYg",68,"English"
"R_3fjcGbld8PAlaIX",68,"English"
"R_3k6NMuURKbtkM8P",68,"English"
"R_10Ab4P35kMVuvjy",68,"English"
"R_3e8Gjg7XGkleITD",68,"English"
"R_YaeRRI0S8PHiB4l",68,"English"
"R_332bHssTpzP1cPJ",68,"English"
"R_BswZd7sAg95fzO1",68,"English"
"R_3EXV5mkym6rcdfM",68,"English"
"R_1K8WTeY6BTrPXRm",68,"English"
"R_2BnU7hJUJFk1s6R",68,"English"
"R_DeCWRueRSuEjUOZ",68,"English"
"R_3R7qZj1nqwXQ58H",68,"English"
"R_24FWqOLkLD74dob",68,"English"
"R_3qkimXYo8tZERFG",68,"English"
"R_3DkaVX5zVBkomIY",69,"French"
"R_3jeO7UDchnwOrC1",68,"English"
"R_VKzQj8fxHU3EUud",68,"English"
"R_ClaFibirPC8RUxH",68,"English"
"R_1FtsOsNclskstXL",68,"English"
"R_2rhW9UbdcnLLugh",68,"English"
"R_2dT1KR1CnwY5FeO",68,"English"
"R_1Qfn3P3mIAJej0Y",68,"English"
"R_SVK3vm7xwMIhsdj",68,"English"
"R_1PdzXnz9g3DkPR8",68,"English"
"R_3k4FAx3McyyMzz2",68,"English"
"R_2aKVBiCtWSPvEUQ",68,"English"
"R_W6AASRppIu4HmCJ",68,"English"
"R_1DSgjfl6Wufzkyj",84,"Other"
"R_5akdhVzHmZgY2bL",68,"English"
"R_snuzsRgaaU7FLkB",68,"English"
"R_3IXf3KVFIyu8U0A",68,"English"
"R_2vdzsM8MDbMHStn",68,"English"
"R_3lun8NjJoh4y6RI",68,"English"
"R_sLpIR8UCs3l9dHr",68,"English"
"R_ufQnO2kcqNaCsBH",68,"English"
"R_2ZKcdHRwOjf3xxf",68,"English"
"R_2yg7QnV7Im1m1s0",68,"English"
"R_1LpuBzuh28ZFrOT",68,"English"
"R_ukvJJgFWzx4TurT",68,"English"
"R_1QtjPT49uUMatF4",68,"English"
"R_2V9dGeA7tFFECq8",68,"English"
"R_3D2vMcYZcM9rPcG",68,"English"
"R_3COdc1v1lwgwk6e",68,"English"
"R_2zMfYvhgLOwUqmu",68,"English"
"R_2uBNorngmdfD84Y",68,"English"
"R_2zhX1MbbxJLltqE",68,"English"
"R_3LehPBSqli22nxU",68,"English"
"R_1kUlPcnZwtarYMM",68,"English"
"R_2rYhPaSjh7C6VQe",68,"English"
"R_23TPDGqgb1Cm08E",68,"English"
"R_VUxMI4iwDPVUbRL",68,"English"
"R_SW756xmCk35FyKd",68,"English"
"R_1mkIhlpA976BPiI",68,"English"
"R_2aKz0oEaQP68bvr",68,"English"
"R_3Gre4n0ahvzlRHh",68,"English"
"R_4Jcve37c01VAROx",68,"English"
"R_10INqsgkq29WCqx",68,"English"
"R_3329pCaOnMMz1nX",68,"English"
"R_2uq6OH52OM68AUI",68,"English"
"R_1IgGb5NdHv1mk6C",68,"English"
"R_wSNcNw42EYfUhmp",68,"English"
"R_1BUT9KAgD51lFcP",68,"English"
"R_r7kiast8gDHwYHT",68,"English"
"R_9yR3YheVZ8PJTRD",68,"English"
"R_wYlY4LcORPPb0DT",68,"English"
"R_1djl45fAV8nmeGd",68,"English"
"R_2D5EzkhYwYPfoyx",68,"English"
"R_3RgajPlbV48AsAc",68,"English"
"R_tJrOkYT0aADn9Hr",68,"English"
"R_D67mrRIO8jAzAoV",84,"Other"
"R_2aM66hg8cJ3to7q",68,"English"
"R_Dqs0N0t7h3PgwjT",68,"English"
"R_cwloOXtpJHgA44p",68,"English"
"R_1DCPoQYxM5ZgJgw",68,"English"
"R_3nTr70HdQ3PXWU5",68,"English"
"R_2aKNRaCYpkkZRWu",68,"English"
"R_dcECZ5spLqvnqYV",68,"English"
"R_1NkN6bDy650i048",68,"English"
"R_2QWXz7Po8Ge8aXq",68,"English"
"R_QmDseAIwp1y16xj",69,"French"
"R_2ipuYwKPUBzrTu9",68,"English"
"R_WukxycF8BCOvOox",68,"English"
"R_2YQVg3ShmnHFbrG",68,"English"
"R_RmJo8gEnsuutMRj",68,"English"
"R_3KDRoecKBiDn7kM",68,"English"
"R_1HdhCmZsAq1ms7T",68,"English"
"R_2flhVs9WRt8EYKG",68,"English"
"R_3nqqwXBRwvzQ5Qx",68,"English"
"R_1OHMA8RsjeqsBUh",68,"English"
"R_shfmQW9AiHi8htn",68,"English"
"R_1QEDCyiSgxzDstH",68,"English"
"R_31jCxN0SVJZ8CFu",68,"English"
"R_2pWSvSjrqsYF5R2",68,"English"
"R_1CE2ggWstdETHKw",68,"English"
"R_3NIMwkhz2vrbWRO",68,"English"
"R_2dGyT1S12pPuxGs",68,"English"
"R_bpgJoxolRzyJxUR",68,"English"
"R_3QWU0IkuLnKcC4C",68,"English"
"R_3QKx6CUPAtARfdr",68,"English"
"R_PAio75MGVcChvSV",68,"English"
"R_1dFfr4Niwn09F9p",68,"English"
"R_11cohtF9R7AuLhJ",69,"French"
"R_3PA0ObafxOYMtKp",72,"Other"
"R_sClxwYrIllzXtkt",68,"English"
"R_OKgjGxTWKucIqMV",68,"English"
"R_3j65Sj0AoUAfRzN",68,"English"
"R_dcJh9wDyKEvftJf",68,"English"
"R_3DpVFs6INkjPRyx",68,"English"
"R_oZjAglV5ebmfOp3",68,"English"
"R_2rwo3asWuPcVtCb",68,"English"
"R_3qs8HJkKClelN1B",68,"English"
"R_Cm45Mq7jTZU6pkR",68,"English"
"R_SPCR37Fdtwjh0oF",68,"English"
"R_3siDL9m0Jzrmq8M",68,"English"
"R_24xhvaRSTNMj3t4",68,"English"
"R_Ce8cQSTkXhKVVw5",68,"English"
"R_R8niRao9wNJ2IY9",68,"English"
"R_1Eg8dYaPQesVsUA",68,"English"
"R_1LIgVI5sfE1jkXa",68,"English"
"R_2xOSN1XirexzHGZ",68,"English"
"R_YWyVD3hy9TcX2Fz",68,"English"
"R_1PYvGtahO6fW2IL",72,"Other"
"R_2bV5wnxPkReE3S2",68,"English"
"R_2rT3YiHiV1KrmW6",68,"English"
"R_1NadlZpl0cjWqXJ",68,"English"
"R_1jkAgdUaiJEMkjq",68,"English"
"R_1DGZRvn6Xi427gn",68,"English"
"R_3JDjNf9UjQefHh7",68,"English"
"R_2YyOewj7xHhEj2u",68,"English"
"R_plWXNvOsLWmM9wt",68,"English"
"R_3mfSeoL229VfNYN",68,"English"
"R_11gzEMhWoDhaQ2Q",68,"English"
"R_2PuvfKknAuZa2UR",68,"English"
"R_3qz2k7pazcXi4UT",68,"English"
"R_CjlfO1E7oJQZdJf",68,"English"
"R_yPxWnOAZUzqRpg5",68,"English"
"R_z7QeezS1oZdc3Fn",68,"English"
"R_9mXFhNeMtw2Xsqt",68,"English"
"R_udzKCgRBYWc1TmV",68,"English"
"R_PMMCGzWcZslsIHn",68,"English"
"R_2SBlAq0ucxomlPH",68,"English"
"R_3PWQ3uF9dvgdQDG",68,"English"
"R_vNdnSLwgzrxDDHz",68,"English"
"R_1QFPIwfTNv8c2ZL",68,"English"
"R_57OYZtOUgNLwv0l",68,"English"
"R_2rIVbXd2HtEUB7G",68,"English"
"R_2tzXum53FEczN1U",68,"English"
"R_3GeVbnhKCEKTecJ",68,"English"
"R_PtHUW2OlmrnB1Tz",68,"English"
"R_1hTmLRp6k5fxSKZ",68,"English"
"R_WDmfrgs83btq6kh",68,"English"
"R_1Nkrs4xXEwRYdfu",68,"English"
"R_38eIT8rvG55Wd1f",68,"English"
"R_22AqWP8xjVJ3skn",69,"French"
"R_2h1iqhQ4kKmQIUx",68,"English"
"R_Z30kZaeiqkBjYQx",68,"English"
"R_p0ksdY1ZnqVqm5j",68,"English"
"R_3rsgYkFQ90WRL5T",68,"English"
"R_WBC4Ll14wACJCq5",68,"English"
"R_2QEPnjXn0IFqp0a",68,"English"
"R_2xMhXsOycOu2L04",68,"English"
"R_3pmy5fiWQQGEyeg",68,"English"
"R_3lJQ5uHkTLeT1Va",68,"English"
"R_2RW8PyG9dzaKL3g",68,"English"
"R_oYMQGtU17T1YnTz",68,"English"
"R_r8OuCXw62zUcorT",68,"English"
"R_0Oi2GhGILCWcUhz",68,"English"
"R_OARqC0nTwfvJcgF",68,"English"
"R_3paSB22Xq2XC4N0",68,"English"
"R_2zhBMxaVagHFZeR",68,"English"
"R_2VwljOhE53QkQin",68,"English"
"R_3MhZyvu41ISlOli",68,"English"
"R_UisTDXKg4x8d9Gp",68,"English"
"R_1CCSp23Ogirs88H",68,"English"
"R_3RdtSCFs2pDn1bT",68,"English"
"R_eQg5awzg3sebBx7",68,"English"
"R_1jkS8qiSXjUXGpd",68,"English"
"R_2sZ8e2QvQmEafRZ",68,"English"
"R_R4xlMKNVDpEy1MJ",68,"English"
"R_3ozu6JXQi03GliD",68,"English"
"R_2QEEQTIwLpyr7jJ",68,"English"
"R_2tJa8lDFR7vRCii",68,"English"
"R_2Yn6cQXL0nHN75S",69,"French"
"R_2DMRxRe4HQh7aOJ",68,"English"
"R_30f2WrLeSo5ij85",68,"English"
"R_22QWOVRzIs4O25M",68,"English"
"R_3lGFzqAMDqOTG6X",68,"English"
"R_301z3fLGNbvTaRo",68,"English"
"R_1FmvrPSciTNXT2E",68,"English"
"R_3Kuq6FnNnhT11wR",68,"English"
"R_2QRGN6qT36kNA8Z",68,"English"
"R_Toduh6hZmwEI1SF",68,"English"
"R_2wsgYCOio5Z2Uy3",68,"English"
"R_23WCqn1bSd1dIlm",68,"English"
"R_8HtXRa1CuY04l0J",68,"English"
"R_3MT1qDejlldyzv7",68,"English"
"R_9naOYrKZP1Azesp",68,"English"
"R_3HuX5UcTLntkhZ0",68,"English"
"R_3MKUxqxAqV8Jirm",68,"English"
"R_2wFyRvsGECP7w8Q",68,"English"
"R_3ISOyQkaePl9C1M",68,"English"
"R_OBgcFe6INoBMNeF",68,"English"
"R_BY9DNqi38HMkavT",71,"Other"
"R_3rZfriIK50dDsQS",68,"English"
"R_1eODsgUt12rsNGV",68,"English"
"R_1OZCO7TUbYka5Ey",68,"English"
"R_3aqdkcc3lHHaP3r",68,"English"
"R_1rJqUD1Q5THXwnD",68,"English"
"R_a2W8GXxCzxAtrsR",68,"English"
"R_2trNew9wvSb9GbO",68,"English"
"R_3mkohujXL9Fpbu8",68,"English"
"R_2DNcRsnnwiydQh6",68,"English"
"R_0Tl0K9RJ28lMFEZ",68,"English"
"R_11XY1SblsLUaHKj",68,"English"
"R_1pm4Stjsxwb32HT",68,"English"
"R_1LRTLM0Ou4dFMI5",68,"English"
"R_2dF2brMq2AQmjZ0",68,"English"
"R_115BgU9MK3C9HPP",68,"English"
"R_3Kr4Ylwy1YR3lNl",68,"English"
"R_2zMIfgMQQZhcYcd",68,"English"
"R_1IRwWt4e3GfhM96",68,"English"
"R_3FRs3dl7SX7ZNlR",68,"English"
"R_273tqmK7LVSKrYG",68,"English"
"R_1Hc1YGsSPDzqqTs",68,"English"
"R_2dHfBMrLoWo5W5S",68,"English"
"R_2Vlnr6GNAPAx1Gq",68,"English"
"R_AaIckVyvFowQPLj",68,"English"
"R_23WAQJFea6ELgvF",68,"English"
"R_2CdHKNH3YOfYrrH",68,"English"
"R_3pswvdwuy6aji0T",68,"English"
"R_3ezEqz1aWInLsEL",68,"English"
"R_Pwx6FjZnuEseHGV",68,"English"
"R_z1LYju8DTVEh3Ox",68,"English"
"R_DjW74ttm9jGowtr",68,"English"
"R_snuM9pMvo0HBZyF",69,"French"
"R_0PNqnkyq3uU26MV",68,"English"
"R_2aDdPzFOPMeowtQ",68,"English"
"R_PGO0VxmEwbTV4oV",68,"English"
"R_1H5lWe08kgX9r2x",68,"English"
"R_2RUrEMvSDDgoG2k",68,"English"
"R_3LYLtcGtqr4IGyl",68,"English"
"R_1opuVoyXSgzwRfS",68,"English"
"R_3nDvtgZDk5wPihl",68,"English"
"R_1otIR1EW5tUCWGi",68,"English"
"R_2WMAP0sZ4XeM4k9",68,"English"
"R_8oH105kjz2b3DBT",68,"English"
"R_3lyU656JO7fn2Py",68,"English"
"R_2bT1aETEzAsW5Wo",68,"English"
"R_2al8LCuG9sXAIAs",68,"English"
"R_2y8BwG0OxKHeiWi",68,"English"
"R_3RjSDJpOA0NMbcU",68,"English"
"R_1kH25ZDXVHmML9K",68,"English"
"R_3J4AvLrIAtZFnnD",69,"French"
"R_21txr88hVBlgRp2",68,"English"
"R_1IggZ49pPpzH5JQ",68,"English"
"R_21Et4xEH3MmoERH",68,"English"
"R_2sd8q9aqcFdoKVI",68,"English"
"R_3g6CL7xdR6rO9Sp",68,"English"
"R_22Wi083e3gLOtzo",68,"English"
"R_2S36N9o7Vb8WgGK",68,"English"
"R_2dRxpTZxhnjIkat",68,"English"
"R_24uzhiztfmEpowN",68,"English"
"R_1Q4OMs1Vdszzggh",68,"English"
"R_29ahVCF8R8XKGwK",68,"English"
"R_2eOJGCkqn9ewgmH",68,"English"
"R_2OHyUBlKVabLTPA",68,"English"
"R_vie9lElipmRTU9X",68,"English"
"R_31GbT7vbw6l8Bn7",68,"English"
"R_2v98C1N7dbrepBA",68,"English"
"R_1FQUnNr4Gi4DGrw",68,"English"
"R_27y4Fybik8b2sJw",68,"English"
"R_2OOrl0PPVa5R7tL",68,"English"
"R_1jTbKRGvilictit",68,"English"
"R_ahIgAjrqhVa17vb",68,"English"
"R_3hm6qwapQlQsLMn",68,"English"
"R_3P64Ulx3SRJ4WgJ",68,"English"
"R_1rMU8WnQbU7mJ3v",68,"English"
"R_2wNrQZB8zt7oH5W",68,"English"
"R_1N8KrDjEiktfX2k",68,"English"
"R_1OOk7Q13VL9Up7L",68,"English"
"R_3s1dftitHSrmHAF",68,"English"
"R_r3EcQiTnfQPtKj7",68,"English"
"R_1JXHgSe6f3CtD19",68,"English"
"R_OeZ0a0LTjJflyAV",68,"English"
"R_3FOJmwM9ebvML9I",68,"English"
"R_3CU9UyqHFPf16rQ",68,"English"
"R_3JabcHbvJeKcd8D",68,"English"
"R_11ZWIW0twoxJGxL",68,"English"
"R_1NySL55b9SH2bnr",68,"English"
"R_2ZQeuWrnfnf6woh",68,"English"
"R_2QKvLae5F2hOVo7",68,"English"
"R_V43V0ySY6MMLG2R",68,"English"
"R_d0uiNq3dMoimZ69",68,"English"
"R_ueqaVHCqnCibm5b",68,"English"
"R_3qm6bT93VymAhhc",68,"English"
"R_3OewCLbCP9UpezZ",68,"English"
"R_3PNS670rBagPdyx",68,"English"
"R_ZrTgrfAgz3gVd6x",82,"Other"
"R_3Jat8rqg5QXZQZO",72,"Other"
"R_3KME1jqDWsbaUuy",68,"English"
"R_2fvoAJ2Dw3d4bVH",68,"English"
"R_1C3JJtHMjQ9gxVp",68,"English"
"R_afNLsX8sogacgAF",68,"English"
"R_1Eg2GUWKwE5m6M8",68,"English"
"R_1gIWBXxngVJyWid",68,"English"
"R_TklfoL5A3zVQsUh",68,"English"
"R_2zhBawaRnrwZcda",68,"English"
"R_yUyqSfJWlhGvbyN",68,"English"
"R_3KZRMxjearyyHag",68,"English"
"R_2c5ihiOSVQiOLug",68,"English"
"R_1DLK54SrqgzdqSs",68,"English"
"R_3h6i0UYmElErMuy",72,"Other"
"R_2y11q22KZkBIo51",68,"English"
"R_SYH1wONuOTP0MEx",68,"English"
"R_12rwhRczRkRF6cV",68,"English"
"R_2veJ2VVq0ZIaL0L",68,"English"
"R_2tnyWrXTE4zjlOm",69,"French"
"R_2YRCUnoei2xU1zw",68,"English"
"R_1irfqdgsZuSFUTy",68,"English"
"R_3OksFKt9d9yHqAH",76,"Other"
"R_3PS1fTqShvD8uTU",68,"English"
"R_27Bj0ERiEKrSn8m",68,"English"
"R_ZyNZiyVLMVaHUVb",68,"English"
"R_zSW1skEUNpDvgTT",73,"Other"
"R_1g2r4EOoIXraDv8",68,"English"
"R_3hcoHKDMay4X2kH",68,"English"
"R_26o43IcD9JRhMsp",68,"English"
"R_1GQfqL77YJNfwBE",68,"English"
"R_smRsgCExfAcEXlv",68,"English"
"R_2dto3JgkYCL3sZP",69,"French"
"R_22lRinmVwuAPnha",68,"English"
"R_cx3lLvgNa9jAq09",68,"English"
"R_2BgPfN5M6hfL5TP",68,"English"
"R_1db6e4prfsNGAgC",68,"English"
"R_22EA2opvBpmuU25",68,"English"
"R_2OPFwCnASH6LIT3",68,"English"
"R_PZ3KfdR5wDqb5Pb",72,"Other"
"R_ehvMD69U2UiFof7",68,"English"
"R_3P4BLFfZU1UqOHC",68,"English"
"R_zZF7aKFNFIeEB3P",78,"Other"
"R_RXrTtiDqnADspln",68,"English"
"R_2qf69DtSsN4a0IG",68,"English"
"R_1PXkPDsHCqHG072",68,"English"
"R_3MA39ivnCf0pnDO",68,"English"
"R_3R7PFySg02oNuSR",68,"English"
"R_2zbVoEDkH5Zmq8z",68,"English"
"R_3m4vZKiFcjKihxh",68,"English"
"R_3lWupo2VGyLDZek",68,"English"
"R_2ePgV0WbypeBvGo",68,"English"
"R_128ZepoKSlRbF8C",68,"English"
"R_yRc2TKCB9CfTiEN",68,"English"
"R_12u391SE1K6P7jo",68,"English"
"R_RDjkWxf6Pmb9s6l",68,"English"
"R_32KpkXPWhQVyvcD",68,"English"
"R_29mOOcftBYvf2aj",68,"English"
"R_268PyQUgReyRyHI",68,"English"
"R_2B3rfCGTR0h9sKi",68,"English"
"R_2rTM8EmDaQQqmrz",68,"English"
"R_3g5upp3Cxq70vkw",68,"English"
"R_1QGjkB5fbsoQhx2",74,"Other"
"R_3hltqRAwk79p8pW",68,"English"
"R_1GQwZPG3MuZ7Aob",68,"English"
"R_24ubQO8g1zQdNfx",68,"English"
"R_1gMjVazyuRLIWBa",68,"English"
"R_2P6eZoQNHAti4vF",68,"English"
"R_O82poD1baVfpTLr",68,"English"
"R_3CGVFDm3xow3I7R",68,"English"
"R_1KjMAeZkCdqS81O",68,"English"
"R_XyKnlFNipdfEFLb",68,"English"
"R_2wuJj9KRj5ojD5L",68,"English"
"R_OlM9QhvG9ot5DMZ",68,"English"
"R_5nkYHfXwX2fmv8R",68,"English"
"R_5tiWHBJyIqs5YFH",68,"English"
"R_3fTwIS0WXBeqLS5",68,"English"
"R_u4BFRGoedco4t7r",68,"English"
"R_3dVWiXoQ98UWDdO",80,"Other"
"R_Tc0O8wRtQe5XHqN",68,"English"
"R_3Rlpp1qmpHER5NO",68,"English"
"R_3Es90eKkqXyYBa0",68,"English"
"R_1oBwpZ6XuGVrxBb",68,"English"
"R_1GN881SqDr4VUTR",68,"English"
"R_3kB80lwYgtdlKMB",68,"English"
"R_1mEPjWRFDrwBwZ7",68,"English"
"R_28Oi66B0ASUdvta",68,"English"
"R_vc5k8LwiCNI9tNT",80,"Other"
"R_3fjvPDukYHEnjgv",68,"English"
"R_21oKdqx3JUSZ4Zw",68,"English"
"R_3DqgmSrXm7Jj7Sa",68,"English"
"R_21uIU39e5WP81cN",68,"English"
"R_3IRJW9LLbezgwNc",69,"French"
"R_33DcM6IfEbmCBE6",68,"English"
"R_2EiXSe4krFHHqQ5",68,"English"
"R_1LbbZLnHXBSFOzb",68,"English"
"R_3PNMxaEPIh2nTAJ",80,"Other"
"R_3ffv5YUEyVGdMDP",68,"English"
"R_512X7lSL5m0ACAN",68,"English"
"R_1ithiq3thmeidhh",68,"English"
"R_W0pZLIYgqH2CeS5",68,"English"
"R_0MU0XyG40noHCz7",68,"English"
"R_1FwEvum0VEzsMnH",68,"English"
"R_3lFSjvf8C58mX9H",68,"English"
"R_276XzHHWoRz1Mhr",68,"English"
"R_2cbbVKKTvE1GE62",68,"English"
"R_PFn4P8JgO6xyARX",68,"English"
"R_6mwv75i14t65Rmx",68,"English"
"R_3PSOVvB41xM6W3g",68,"English"
"R_2w7uUXNL5jLAxvq",68,"English"
"R_30cMGsRF07gSYJm",68,"English"
"R_3qDUtU8BJoUD1AV",68,"English"
"R_3Jn90IDtcyvC6Cl",68,"English"
"R_3HMimVAklb975Zs",68,"English"
"R_3CQ7l2lUjFLIWdq",68,"English"
"R_1r2qeBWBrOq4D2a",74,"Other"
"R_1r0LD8rdZJjowCR",68,"English"
"R_3EsZY1dOiWD4SrY",68,"English"
"R_3O8tY4WvNZejnp2",68,"English"
"R_2WJ3aZ2QLRN1MWy",68,"English"
"R_2YJOm8lqaDAADH5",68,"English"
"R_A09JEMtA4FZCdI5",68,"English"
"R_AnzOF8bZs1ca7Hb",68,"English"
"R_3fuSerRqqgWlNHB",68,"English"
"R_pmkF9S5kt2VWWjv",68,"English"
"R_3JK4rddIAZFqmZP",68,"English"
"R_2chds5tkpsAn4oM",68,"English"
"R_1kHOjMoAs0dLP2Q",68,"English"
"R_CZHjNu4VQ0pN33j",68,"English"
"R_d0ZbqmONKZgDd05",68,"English"
"R_2SCi1fpJw40k9aK",68,"English"
"R_1E74guTYQASPZOx",68,"English"
"R_cJc96DXF6MUXUVb",68,"English"
"R_rrKAGLiAoaKIWGd",68,"English"
"R_2qqK6jXZRT8mHUW",68,"English"
"R_1onx3KQfjReJ0sS",68,"English"
"R_3Mnk4LP8yAtdHHA",68,"English"
"R_5o2tF50t192OPi9",68,"English"
"R_24BpFIwYCH9w1hH",68,"English"
"R_zcikyE7ISEZOrpD",68,"English"
"R_3PhpbBQq7TVVPBE",68,"English"
"R_2tF2BwCl8LjnBv9",68,"English"
"R_1eqr63xDCk2fvQ3",68,"English"
"R_3MLFnumS3CCE91N",68,"English"
"R_3HUlQeEWaGNnrMU",68,"English"
"R_1GrJ6plag5JZ0xr",68,"English"
"R_1q3STbXeKEfikH8",68,"English"
"R_DT5ej2EJiyLPAQx",68,"English"
"R_3oNHMq3iRGAqQ2f",68,"English"
"R_3fwv3IPxrrNlKDw",69,"French"
"R_1C7xHAFB4aQ2xwn",68,"English"
"R_1pM4qlkmUQadYyF",68,"English"
"R_RIIpI6sjbf4XoGd",68,"English"
"R_2V3dz9OGu3Svocc",68,"English"
"R_2YbpTq7wCb7qpEN",68,"English"
"R_3HvrysPWkmxHJ46",68,"English"
"R_28S4idvUevwSBsR",68,"English"
"R_1fj7tAD3JMjLDv4",69,"French"
"R_3ffQ2yTIJxGPmyw",68,"English"
"R_30kmzQvxnf3YTws",68,"English"
"R_1hLT3cOKLbVmV1D",68,"English"
"R_2zebwPZ7EyyN9pZ",68,"English"
"R_TqqG4h372QAeKul",68,"English"
"R_8oZAHY6YAxHZV3r",68,"English"
"R_3qs1tAOtokPyelr",68,"English"
"R_1jN6zgwu0Qoc30f",68,"English"
"R_1BQSvtSkxt1wTNE",68,"English"
"R_2V2RM9DGcybnj0X",68,"English"
"R_1r69a0sNICIaV0P",68,"English"
"R_2fqFbQgOlY5jjU4",68,"English"
"R_2Tn7J4wrHfXT8yn",68,"English"
"R_T0pAE5uBYTHnzKp",68,"English"
"R_3QML7M0tVJRErJo",68,"English"
"R_1PdvKG6noqH9kho",68,"English"
"R_33yAcqelyNnXQ4o",68,"English"
"R_OP57U0GJXFxyisN",68,"English"
"R_1C74YGDiLGKdLDW",68,"English"
"R_1rO2GYQywWphqSc",68,"English"
"R_2ToY9WguU99luL8",71,"Other"
"R_2zMS14ZZlabRXY1",85,"Other"
"R_2YgrUfCpW8vCLvw",68,"English"
"R_YSoo6QtiWwcqcQF",68,"English"
"R_2WwGp7CHiHhlIWg",68,"English"
"R_ulCD5wPD4CM8VJn",68,"English"
"R_9p2NTJSgmHSW1I5",68,"English"
"R_5dmLqVCPHHFf0GZ",68,"English"
"R_3sBTOCcIv1ahIcF",68,"English"
"R_2E0FFGkIj2TD8cs",68,"English"
"R_1OqzgEe5U0m0pcQ",68,"English"
"R_1NsT5uRW3HdjFvT",68,"English"
"R_CaGqLFDJzeSXmsV",68,"English"
"R_1DSGo7VBq0YiQlN",68,"English"
"R_agvHoVZrAEv7I1X",68,"English"
"R_1mVpZZe6xNYkW2v",68,"English"
"R_3mgcQ2s5vh1XmSw",68,"English"
"R_1q85C8xr2QWkv1K",68,"English"
"R_WqhvspXrHOycgut",68,"English"
"R_3kh3XslBn1pWw8F",68,"English"
"R_RqmWpUsqnBzFBnP",68,"English"
"R_2CPLMIklGEjF9LI",68,"English"
"R_2PzHPlaLqHGJhV2",68,"English"
"R_2sjky9Xp33J0Qk9",68,"English"
"R_1qVwUXBztzPFuc2",68,"English"
"R_1LhCbw9TlGRQdQO",68,"English"
"R_3fxwlfJnx8C5Viw",68,"English"
"R_24jkCmyWPPYKUjS",72,"Other"
"R_3jePv3RFHvpyjqq",68,"English"
"R_27r52TCBmrX7xxW",68,"English"
"R_1Qi8t6sZ6A4lTkF",85,"Other"
"R_1d7aYJpEm4dTYeK",68,"English"
"R_1OisW5fEq1erPDK",68,"English"
"R_D2Bdk6TbVdDbVOF",72,"Other"
"R_3ktUi81THSKkF2l",68,"English"
"R_cLOEcQMv3rOqC2t",68,"English"
"R_OvCKMW897pnihS9",68,"English"
"R_1MHTGukpxzhzmrD",68,"English"
"R_RxyeQAbJLMbpkNb",68,"English"
"R_25N5y9UHA6aUVQY",68,"English"
"R_Dd8OJrZZ0xYsagp",68,"English"
"R_24xassfZ4hlZDJu",68,"English"
"R_XEYA4UTJOsqXe3D",68,"English"
"R_2V2N7XNdrCG6mLO",68,"English"
"R_2amzZf20BYrnt3M",68,"English"
"R_2Xol32t0bv0e0J2",69,"French"
"R_2Ya1CLepiAtOaSy",68,"English"
"R_2AEEXT6aWw7HL5g",68,"English"
"R_2n8uIC2RnbKW0a5",68,"English"
"R_3RmR5hiFKvGoV48",68,"English"
"R_3kG482r3CkVvSlg",68,"English"
"R_2bOdPQUKFQSbcdW",68,"English"
"R_oXkiBwSGw9gOhAl",68,"English"
"R_2cilwbyhgnKLIEW",68,"English"
"R_1Q3ELbT5OLgFDCz",68,"English"
"R_3EL7L2rE9uXf62J",68,"English"
"R_27f0PncGoUvRcZG",68,"English"
"R_9tdwcqBAHz4A03D",68,"English"
"R_8iBgEhz7OFJgZpL",68,"English"
"R_11aW459t6AmtSCX",68,"English"
"R_3spLqI5Lq14FnUV",68,"English"
"R_1jYQ64wsWt6RsGI",68,"English"
"R_3oBbtchKr71xtZS",68,"English"
"R_1K1KbMJotmrRmZt",68,"English"
"R_3m3vChMIJfaQ5Je",68,"English"
"R_25YLdgGef4kOlUF",68,"English"
"R_ZaBPklT0E4OxIl3",68,"English"
"R_O2W0Ubhow6o9v5T",68,"English"
"R_1BShcfTYfcFIhMc",72,"Other"
"R_3iJZD9ZQyRBvmdS",68,"English"
"R_2OPAHNYbW3H8XGU",68,"English"
"R_3qsumZ7ACjjMLMA",68,"English"
"R_2SoSh5OjjZHacie",68,"English"
"R_0JazhefiBtALrHz",68,"English"
