"","Riding","Sex","Official Language Spoken","n","freq"
"421","Notre-Dame-de-Grâce--Westmount","Male","English",28155,0.353173607626693
"422","Notre-Dame-de-Grâce--Westmount","Male","French",15445,0.193740592072253
"423","Notre-Dame-de-Grâce--Westmount","Male","English_and_French",4800,0.0602107375815354
"424","Notre-Dame-de-Grâce--Westmount","Male","Neither",765,0.0095960863020572
"425","Notre-Dame-de-Grâce--Westmount","Male","Language_Minority",30555,0.383278976417461
"426","Outremont","Male","English",15155,0.226735487731897
"427","Outremont","Male","French",28605,0.427962298025135
"428","Outremont","Male","English_and_French",4435,0.0663524835427887
"429","Outremont","Male","Neither",1275,0.0190754039497307
"430","Outremont","Male","Language_Minority",17370,0.259874326750449
"431","Papineau","Male","English",10800,0.156521739130435
"432","Papineau","Male","French",36455,0.528333333333333
"433","Papineau","Male","English_and_French",5965,0.0864492753623188
"434","Papineau","Male","Neither",1995,0.0289130434782609
"435","Papineau","Male","Language_Minority",13785,0.199782608695652
"436","Pierrefonds--Dollard","Male","English",28230,0.336833313447083
"437","Pierrefonds--Dollard","Male","French",17005,0.202899415344231
"438","Pierrefonds--Dollard","Male","English_and_French",6400,0.0763632024818041
"439","Pierrefonds--Dollard","Male","Neither",745,0.00888915403889751
"440","Pierrefonds--Dollard","Male","Language_Minority",31430,0.375014914687985
"441","Pontiac","Male","English",15155,0.206162426880696
"442","Pontiac","Male","French",41215,0.560672017412597
"443","Pontiac","Male","English_and_French",1235,0.0168004353149231
"444","Pontiac","Male","Neither",135,0.00183648483199565
"445","Pontiac","Male","Language_Minority",15770,0.214528635559788
"446","Portneuf--Jacques-Cartier","Male","English",1265,0.0213214225518288
"447","Portneuf--Jacques-Cartier","Male","French",56510,0.952469239844935
"448","Portneuf--Jacques-Cartier","Male","English_and_French",175,0.00294960391033204
"449","Portneuf--Jacques-Cartier","Male","Neither",30,0.00050564638462835
"450","Portneuf--Jacques-Cartier","Male","Language_Minority",1350,0.0227540873082757
"451","Québec","Male","English",1165,0.0246352294353986
"452","Québec","Male","French",43730,0.924719813914147
"453","Québec","Male","English_and_French",690,0.0145908225840558
"454","Québec","Male","Neither",195,0.0041234933389723
"455","Québec","Male","Language_Minority",1510,0.0319306407274265
"456","Repentigny","Male","English",1205,0.0208189357290947
"457","Repentigny","Male","French",54390,0.939702833448514
"458","Repentigny","Male","English_and_French",670,0.0115756738078784
"459","Repentigny","Male","Neither",75,0.00129578438147892
"460","Repentigny","Male","Language_Minority",1540,0.0266067726330339
"461","Richmond--Arthabaska","Male","English",1505,0.0275338455909257
"462","Richmond--Arthabaska","Male","French",51275,0.938071716062934
"463","Richmond--Arthabaska","Male","English_and_French",175,0.00320160995243322
"464","Richmond--Arthabaska","Male","Neither",110,0.00201244054152945
"465","Richmond--Arthabaska","Male","Language_Minority",1595,0.0291803878521771
"466","Rivière-des-Mille-Îles","Male","English",5290,0.0945318084345961
"467","Rivière-des-Mille-Îles","Male","French",43160,0.771265189421015
"468","Rivière-des-Mille-Îles","Male","English_and_French",1175,0.0209971408148678
"469","Rivière-des-Mille-Îles","Male","Neither",460,0.00822015725518227
"470","Rivière-des-Mille-Îles","Male","Language_Minority",5875,0.104985704074339
"471","Rivière-du-Nord","Male","English",1265,0.0226175576613624
"472","Rivière-du-Nord","Male","French",52735,0.942875022349365
"473","Rivière-du-Nord","Male","English_and_French",355,0.00634721973895941
"474","Rivière-du-Nord","Male","Neither",130,0.00232433398891471
"475","Rivière-du-Nord","Male","Language_Minority",1445,0.0258358662613982
"476","Rosemont--La Petite-Patrie","Male","English",4135,0.0709932183020002
"477","Rosemont--La Petite-Patrie","Male","French",46040,0.790454116233153
"478","Rosemont--La Petite-Patrie","Male","English_and_French",2345,0.0402609666065757
"479","Rosemont--La Petite-Patrie","Male","Neither",415,0.00712507511374367
"480","Rosemont--La Petite-Patrie","Male","Language_Minority",5310,0.0911666237445274
"481","Marc-Aurèle-Fortin","Male","English",5875,0.103378497272567
"482","Marc-Aurèle-Fortin","Male","French",39515,0.695319373570297
"483","Marc-Aurèle-Fortin","Male","English_and_French",3445,0.0606193911666373
"484","Marc-Aurèle-Fortin","Male","Neither",395,0.00695055428470878
"485","Marc-Aurèle-Fortin","Male","Language_Minority",7600,0.133732183705789
"486","Saint-Hyacinthe--Bagot","Male","English",480,0.0094627895515032
"487","Saint-Hyacinthe--Bagot","Male","French",49165,0.969245933957615
"488","Saint-Hyacinthe--Bagot","Male","English_and_French",270,0.00532281912272055
"489","Saint-Hyacinthe--Bagot","Male","Neither",195,0.00384425825529818
"490","Saint-Hyacinthe--Bagot","Male","Language_Minority",615,0.0121241991128635
"491","Saint-Jean","Male","English",1685,0.0299316102673417
"492","Saint-Jean","Male","French",52420,0.931166178168576
"493","Saint-Jean","Male","English_and_French",310,0.0055067057465139
"494","Saint-Jean","Male","Neither",40,0.000710542676969535
"495","Saint-Jean","Male","Language_Minority",1840,0.0326849631405986
"496","Saint-Laurent","Male","English",16020,0.236684642092044
"497","Saint-Laurent","Male","French",21840,0.322671197458817
"498","Saint-Laurent","Male","English_and_French",7960,0.117603604934624
"499","Saint-Laurent","Male","Neither",1865,0.0275541109551599
"500","Saint-Laurent","Male","Language_Minority",20000,0.295486444559356
"501","Saint-Léonard--Saint-Michel","Male","English",10395,0.153886010362694
"502","Saint-Léonard--Saint-Michel","Male","French",34365,0.508734270910437
"503","Saint-Léonard--Saint-Michel","Male","English_and_French",7080,0.104811250925241
"504","Saint-Léonard--Saint-Michel","Male","Neither",1770,0.0262028127313101
"505","Saint-Léonard--Saint-Michel","Male","Language_Minority",13940,0.206365655070318
"506","Saint-Maurice--Champlain","Male","English",565,0.0102820746132848
"507","Saint-Maurice--Champlain","Male","French",53330,0.970518653321201
"508","Saint-Maurice--Champlain","Male","English_and_French",205,0.00373066424021838
"509","Saint-Maurice--Champlain","Male","Neither",185,0.00336669699727025
"510","Saint-Maurice--Champlain","Male","Language_Minority",665,0.0121019108280255
"511","Salaberry--Suroît","Male","English",6320,0.102174440223102
"512","Salaberry--Suroît","Male","French",48550,0.784900169751839
"513","Salaberry--Suroît","Male","English_and_French",405,0.00654757093201843
"514","Salaberry--Suroît","Male","Neither",60,0.000970010508447175
"515","Salaberry--Suroît","Male","Language_Minority",6520,0.105407808584593
"516","Shefford","Male","English",1780,0.0313960666725461
"517","Shefford","Male","French",52400,0.924243760472705
"518","Shefford","Male","English_and_French",370,0.0065261486903607
"519","Shefford","Male","Neither",180,0.00317488314666196
"520","Shefford","Male","Language_Minority",1965,0.0346591410177264
"521","Sherbrooke","Male","English",1960,0.0353854486369381
"522","Sherbrooke","Male","French",49355,0.891045315038816
"523","Sherbrooke","Male","English_and_French",1115,0.0201299873623398
"524","Sherbrooke","Male","Neither",440,0.0079436721429861
"525","Sherbrooke","Male","Language_Minority",2520,0.0454955768189204
"526","Vaudreuil--Soulanges","Male","English",19760,0.247805367444194
"527","Vaudreuil--Soulanges","Male","French",36105,0.452784048156509
"528","Vaudreuil--Soulanges","Male","English_and_French",2570,0.0322297466766993
"529","Vaudreuil--Soulanges","Male","Neither",260,0.00326059694005518
"530","Vaudreuil--Soulanges","Male","Language_Minority",21045,0.263920240782543
"531","Terrebonne","Male","English",1945,0.0337292985346397
"532","Terrebonne","Male","French",52270,0.906442382727825
"533","Terrebonne","Male","English_and_French",935,0.0162143414549553
"534","Terrebonne","Male","Neither",105,0.00182086187462065
"535","Terrebonne","Male","Language_Minority",2410,0.0417931154079598
"536","Trois-Rivières","Male","English",675,0.0127514876735619
"537","Trois-Rivières","Male","French",51005,0.963540190800038
"538","Trois-Rivières","Male","English_and_French",320,0.00604514971191083
"539","Trois-Rivières","Male","Neither",100,0.00188910928497214
"540","Trois-Rivières","Male","Language_Minority",835,0.0157740625295173
"541","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Male","English",23495,0.283106398361248
"542","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Male","French",27855,0.335642848535968
"543","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Male","English_and_French",4900,0.0590432582238824
"544","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Male","Neither",795,0.00957946740571153
"545","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Male","Language_Minority",25945,0.31262802747319
"546","Vimy","Male","English",8115,0.126293673644074
"547","Vimy","Male","French",37590,0.585012839467746
"548","Vimy","Male","English_and_French",6140,0.0955567660104272
"549","Vimy","Male","Neither",1225,0.0190646642284647
"550","Vimy","Male","Language_Minority",11185,0.174072056649288
"551","Ajax","Male","English",56055,0.956896551724138
"552","Ajax","Male","French",740,0.0126322977125299
"553","Ajax","Male","English_and_French",280,0.00477978832365995
"554","Ajax","Male","Neither",620,0.0105838170023899
"555","Ajax","Male","Language_Minority",885,0.0151075452372823
"556","Algoma--Manitoulin--Kapuskasing","Male","English",28985,0.584610730133118
"557","Algoma--Manitoulin--Kapuskasing","Male","French",10180,0.205324727712787
"558","Algoma--Manitoulin--Kapuskasing","Male","English_and_French",110,0.00221863654699476
"559","Algoma--Manitoulin--Kapuskasing","Male","Neither",70,0.00141185962081484
"560","Algoma--Manitoulin--Kapuskasing","Male","Language_Minority",10235,0.206434045986285
"561","Aurora--Oak Ridges--Richmond Hill","Male","English",52780,0.929225352112676
"562","Aurora--Oak Ridges--Richmond Hill","Male","French",450,0.00792253521126761
"563","Aurora--Oak Ridges--Richmond Hill","Male","English_and_French",675,0.0118838028169014
"564","Aurora--Oak Ridges--Richmond Hill","Male","Neither",2105,0.0370598591549296
"565","Aurora--Oak Ridges--Richmond Hill","Male","Language_Minority",790,0.0139084507042254
"566","Barrie--Innisfil","Male","English",52355,0.959409932197178
"567","Barrie--Innisfil","Male","French",895,0.0164009529045263
"568","Barrie--Innisfil","Male","English_and_French",120,0.00219901044529962
"569","Barrie--Innisfil","Male","Neither",245,0.00448964632582005
"570","Barrie--Innisfil","Male","Language_Minority",955,0.0175004581271761
"571","Barrie--Springwater--Oro-Medonte","Male","English",47865,0.962400723836333
"572","Barrie--Springwater--Oro-Medonte","Male","French",825,0.0165879159545592
"573","Barrie--Springwater--Oro-Medonte","Male","English_and_French",65,0.00130692671157133
"574","Barrie--Springwater--Oro-Medonte","Male","Neither",120,0.00241278777520861
"575","Barrie--Springwater--Oro-Medonte","Male","Language_Minority",860,0.0172916457223283
"576","Bay of Quinte","Male","English",51080,0.943915735008778
"577","Bay of Quinte","Male","French",1370,0.0253164556962025
"578","Bay of Quinte","Male","English_and_French",95,0.0017555206504666
"579","Bay of Quinte","Male","Neither",155,0.00286427053497182
"580","Bay of Quinte","Male","Language_Minority",1415,0.0261480181095814
"581","Beaches--East York","Male","English",50135,0.935790947270182
"582","Beaches--East York","Male","French",1015,0.0189454036397574
"583","Beaches--East York","Male","English_and_French",360,0.00671955202986468
"584","Beaches--East York","Male","Neither",875,0.0163322445170322
"585","Beaches--East York","Male","Language_Minority",1190,0.0222118525431638
"586","Brampton Centre","Male","English",48115,0.951924028093778
"587","Brampton Centre","Male","French",500,0.00989217528934613
"588","Brampton Centre","Male","English_and_French",270,0.00534177465624691
"589","Brampton Centre","Male","Neither",1025,0.0202789593431596
"590","Brampton Centre","Male","Language_Minority",635,0.0125630626174696
"591","Brampton East","Male","English",57095,0.928827070115503
"592","Brampton East","Male","French",185,0.00300959817797299
"593","Brampton East","Male","English_and_French",490,0.00797136814706361
"594","Brampton East","Male","Neither",3275,0.0532780217992517
"595","Brampton East","Male","Language_Minority",425,0.00691394176020823
"596","Brampton North","Male","English",55325,0.940981375967344
"597","Brampton North","Male","French",475,0.00807891827536355
"598","Brampton North","Male","English_and_French",355,0.00603792839527171
"599","Brampton North","Male","Neither",1990,0.0338464155115231
"600","Brampton North","Male","Language_Minority",650,0.0110553618504975
"601","Brampton South","Male","English",56680,0.938255255752359
"602","Brampton South","Male","French",545,0.00902168515146499
"603","Brampton South","Male","English_and_French",445,0.00736633007780169
"604","Brampton South","Male","Neither",1975,0.0326932627048502
"605","Brampton South","Male","Language_Minority",765,0.0126634663135243
"606","Brampton West","Male","English",60920,0.94048629872636
"607","Brampton West","Male","French",590,0.00910845233500579
"608","Brampton West","Male","English_and_French",455,0.00702431493631802
"609","Brampton West","Male","Neither",1995,0.0307989193361636
"610","Brampton West","Male","Language_Minority",815,0.0125820146661521
"611","Brantford--Brant","Male","English",61880,0.976795580110497
"612","Brantford--Brant","Male","French",550,0.00868192580899763
"613","Brantford--Brant","Male","English_and_French",60,0.000947119179163378
"614","Brantford--Brant","Male","Neither",280,0.00441988950276243
"615","Brantford--Brant","Male","Language_Minority",580,0.00915548539857932
"616","Bruce--Grey--Owen Sound","Male","English",51740,0.980109869293427
"617","Bruce--Grey--Owen Sound","Male","French",355,0.00672475847698428
"618","Bruce--Grey--Owen Sound","Male","English_and_French",40,0.000757719265012313
"619","Bruce--Grey--Owen Sound","Male","Neither",280,0.00530403485508619
"620","Bruce--Grey--Owen Sound","Male","Language_Minority",375,0.00710361810949043
"621","Burlington","Male","English",56950,0.959723626558814
"622","Burlington","Male","French",865,0.0145770138186721
"623","Burlington","Male","English_and_French",230,0.00387596899224806
"624","Burlington","Male","Neither",315,0.00530839231547017
"625","Burlington","Male","Language_Minority",980,0.0165149983147961
