"cps19_ResponseId","votechoice"
"R_2QG5L4P3ZqdTYox",2
"R_Tcv83eNYmnj7Fpn",1
"R_r1Goq9HW2qvMfHb",3
"R_vr7q5lMKCFXb0nn",5
"R_3PM63vtVqvHvGL2",2
"R_2uQ9R0a7hurEHLs",5
"R_23ggCu2AvhyIS9b",1
"R_VLv2HR3wjvenVXH",5
"R_1mqhxGcuake3CnY",9
"R_2QJKNtlbzRV3Wd0",1
"R_7UrJMyUJrp8RxbX",1
"R_vJPd12PFZTrjzbP",1
"R_xfHF9kP4kCxbd97",2
"R_3h0KoElGikvHM3c",5
"R_eCJFp6DNg1DdNpD",2
"R_SMNt0pH5JZCBnUt",1
"R_2dz4WLUhamTJTvK",5
"R_1jwB4D0wZ159LiE",2
"R_2f7H0CaFi2WNOsh",1
"R_3h4T9fhPmJYx9jT",3
"R_2zpeyF83op6P94c",9
"R_3iR3wtkqQj8Wpnq",1
"R_2f7YmLDFX9GpcCt",1
"R_1pF1YWjSKFKVMES",1
"R_2DLIPw19IBoMqSc",1
"R_ABBdj47VNJcq49j",9
"R_1DIvZPNndevtAbm",2
"R_cUDO2GkQ2uUSuhX",4
"R_1hSF8HsoiNpTw8I",1
"R_3DdbPXbdmfB2GGs",2
"R_bjUzzUiZmwD5LCF",1
"R_2uOg75a0mjjTUJQ",3
"R_2yebNyYFK28BRJz",3
"R_24FQrBU1D0VSkTX",2
"R_pKJVVcZgkbFVh73",1
"R_1d18xb9GGKz5EUK",5
"R_2AE7Vg1QYnGiyIW",3
"R_2tgRNOtDx2oqm29",4
"R_2S3oAnvtVznORWn",1
"R_vxc3FMFoXvk0T9T",9
"R_3Ja5J9TAf5sq5yp",1
"R_1LexA4nfKavqL66",2
"R_1pnHGUXUC9MLUCq",9
"R_tGR1R1mCR1il3bj",1
"R_1BXw9jFzYR6m73Y",3
"R_vwwLY8cWWVKyf85",1
"R_3ekrgECnmDLZ7qq",1
"R_1och7x7fegFpWj6",2
"R_C8qlmYTCVAM0VQB",1
"R_1HqtWjLsQB8z72x",2
"R_3kArWwMNFAXEsby",9
"R_1IMcva2FMSx0nQ7",2
"R_qDsVOtXqSiH902Z",1
"R_27eYg1fbpggnDp9",2
"R_3ho0LS1TckSahEP",9
"R_1nZU7EjKDw9ORxo",1
"R_yjqW7IUxwQH1Pkl",3
"R_SCsrDc2LYCp7a0x",1
"R_2QsTTgHFmuKSLUM",2
"R_3fqHvuvbHJEr8Ce",3
"R_3nCpP1FsBeNy9st",1
"R_x4bvdSqrTgBweDD",2
"R_1BYrZp6gYgfTQ0u",3
"R_3LbQG9MLDkrPLSY",1
"R_21iJlJ4qriBaawG",2
"R_3g6hZrkfDarDMN8",1
"R_22DPnw8vFhnBdFk",9
"R_1NE99v0gzf9RiAs",6
"R_1puuZfD7Fy2OulS",2
"R_5uOVt9zLBWPveil",9
"R_28IJySxQcc2gTT2",3
"R_1LAQMtRf0MxDlz8",4
"R_1gO6sWtuLQHTNlR",5
"R_2dSJsvI9WYyVVvi",3
"R_1OHWjnIi7wJBo3V",9
"R_2E5DPWWMgSyQXDO",4
"R_spdBu9kozGLvOpj",3
"R_3h9KNLScJyWR8aT",1
"R_2yd2NYrj42Darw6",9
"R_9KYbm6slSlIf86B",2
"R_2TI5pscLhPtqE19",2
"R_XTFyYL59aSmKZC9",6
"R_xua9HIlsCuNoBYR",1
"R_2cvz4rvQ18WJMcM",3
"R_4ZolDXJblwk18Gt",2
"R_u3qCZgTG8W6kcjn",1
"R_1reHA7BS5Sqnue3",2
"R_2YsTyeTioWTFY6c",7
"R_2rPfy5Y3a2CcECT",6
"R_3s6tGrhfrDlgKoj",9
"R_1KuUgMHsP3pyovi",9
"R_1dyIZ0Qtl6XZOip",1
"R_2RQjFesjoVSziYG",3
"R_3oBXBHv114ZjfbY",5
"R_T0imqx501IpyxDH",2
"R_1CviaU3dpdQnJJe",3
"R_6ooiZyGF2wZNawN",6
"R_1eEu1tB2pla4Wng",2
"R_1g60zbMmhujUrwr",1
"R_3lDIFc9nclwuol2",9
"R_3DqhsHaDCkpWvyS",1
"R_3fvhdB3BvRwBhoe",1
"R_12lEvzx9WE9Plfv",4
"R_3qdKRs87zYfVoxi",2
"R_2WOPspdAaKwA0du",3
"R_3KuU4uIwYunVQRB",1
"R_RkKOpK5PAG8BXEJ",2
"R_115i5op8b72cmE2",3
"R_XMTp3hIjNwa2vzr",2
"R_23kc7e1M2Lmn93X",9
"R_1FQeVmZ5GIbngdn",1
"R_3s7debZRko4a7UQ",1
"R_2YokIlNo0qsQ3nI",9
"R_238Ii4wBSc3tpCp",9
"R_3NWbLkWY37Ns46v",6
"R_9oa2jOWH7phNBxD",3
"R_23VLK0EPBul2q8Y",2
"R_3RgOrvhn2zoye6E",9
"R_2ZPUmuIYhlTIgqs",9
"R_3m9aURfMdRFRtGE",9
"R_1dbQv3zDOBz7kC8",2
"R_2rTSfW6AySIXsCk",2
"R_3h57Zyv1WkisK2h",4
"R_27OjlPIVQNNUG2F",4
"R_2dNhix68J0aIxYe",1
"R_2xKJDBk9kjon2Yh",2
"R_21v0c05isJmTw3L",2
"R_3oObV1o4D4KkZ2C",2
"R_4UfoJOp8TU3odZT",2
"R_2QlgWkkj0PC5tAu",1
"R_r1F0TkQSUppLFjH",3
"R_2afChbHCHfJfEQ1",5
"R_11634K2DTZgsiV6",9
"R_2afv22UDhrYRdda",5
"R_2U30s4c4vkPsDtS",5
"R_1KxOsZqtkm4ewvg",2
"R_3IQvZIyuMmQBh1z",4
"R_3G1J3lYuihnIWra",2
"R_vJIJNkcqYWbs7nz",9
"R_1GN50Hox4wYH9hS",9
"R_6QigZS40AMj6d0J",2
"R_2QmOCueNVyIj9VW",9
"R_3rSdkWEICXVDF6a",6
"R_3D5783UOgQkeofe",5
"R_1lv4LmxqLNBMJci",1
"R_2UYQXCshBjdc57t",9
"R_2So6qPF2dcmgxcy",1
"R_27rsFrEE7sEp6Ib",1
"R_1lAUvfAalZe0UNq",1
"R_u8Jm6tCM2jjTVbX",9
"R_3JgidRewL11lji3",9
"R_W2NX5lLmE6nTxER",1
"R_vjHVeT4p4gtSgHn",5
"R_30jlvP8jvEe43xR",3
"R_2fjSn11tvVDNNt2",9
"R_3njBkjIdDzaOFMb",9
"R_qEf5E4xMXJnX7mV",1
"R_3PMs1rondmWf4la",1
"R_pz68BgLeqOAd4hr",1
"R_20OoibZmf5POhrJ",1
"R_XYD59CzLIT1qIwh",1
"R_2Ezw8pcweE20VUi",1
"R_1LhFkvVLUhm4iVC",1
"R_1joZ13lu6xwTDmH",1
"R_2ceCsg8AH35Sfsq",9
"R_2UfTHWyVxJYnWTn",3
"R_1hYaaXL0ZGdQ34A",9
"R_2zGVnmG0XC2y0Is",1
"R_3IXmvFcEZf8vezN",4
"R_2PqbOi7GFeYfYCO",2
"R_xuywatjnSOYkZmV",1
"R_3HOMkqA6znepRRF",1
"R_11ay66pjm2u3up8",9
"R_1ocono8du7aMHIv",1
"R_2f1DTKG6EKMyPO6",2
"R_2SqTb6mLhvTvxLy",1
"R_2aepmXNftTSOwUA",1
"R_2zMkVkyF0L7t2ae",1
"R_XFB2rpcot8q4VvX",4
"R_1jTYr9HO6HqgXXb",2
"R_2D5q2XIKGLRGoR6",1
"R_WDUTQm00GIgl2ZX",1
"R_1C74GWICWoGrgXP",9
"R_2RZYefEVbbNxFxF",9
"R_1ocKnIbgeClgyM3",9
"R_20Sa165O5lxJD1l",2
"R_3hnEd5ZECYHdPg1",1
"R_3imSzhdUtsknfcd",2
"R_1NfwkZDuyImy9Fn",1
"R_3CDiGuCDNdHCs8K",2
"R_1rBPS4chD5tz36B",9
"R_2Qln5yz3eR11JiG",1
"R_BA1fRkjG4mUbqHD",1
"R_3HYQ56KlPkBGAhQ",1
"R_1GWxz1r3GEKw6sk",9
"R_A1aEyynRxrhGmNb",2
"R_3QMANSjf8JIHFJH",5
"R_9v6HsehOJsSSaw9",2
"R_3nIWi85PXOLGCNN",9
"R_2RR0jHyJOWBREND",2
"R_AzWLJyinu8uWE6Z",1
"R_3PjkiIByikzmC8u",9
"R_28zCmLrOxzVQ4Bm",9
"R_3yDYY7QqarMu1Wx",3
"R_wO8clwcbZMpEMzn",6
"R_3pqXOkWC1bzGMbK",1
"R_3qZDDlOpjlrc2bO",2
"R_2QrNo1CqFE3lSzc",1
"R_088gggrN3IyEmPf",1
"R_3nwrIS8YaRspTBO",2
"R_1dADB3yRQJFV0xS",4
"R_2dFHfqUgjf8GVtj",9
"R_VL7BvfCSBJmNZVD",1
"R_3J7OQmfFjM7jNsU",9
"R_2b0G0AWXTCEYGR4",2
"R_1FD7Kvqv3v7mCM8",1
"R_1gIoStRWwhnKn1o",6
"R_1QiST34cYRP3dmu",2
"R_Y6mJ7YiuiDnjIOt",1
"R_2YKsoMLzKchC3LT",9
"R_28NHuFfrQahsnUc",1
"R_1Xtf9WfOoiJNtg5",1
"R_3fcUau6K7nsUnDd",2
"R_3m4OVhclA5V6ZTA",1
"R_24GBLaxcqbudWLa",1
"R_32MkmFc2DoJHWgu",2
"R_VOmGtRkj9WXNdmN",9
"R_1jBq6IsErrzY8M1",2
"R_3COfQPJoHO1uV8l",4
"R_RyLVetEOJhyDRDj",2
"R_pgj0YFY9072HMOt",5
"R_1pKk7EJLFRNoUcV",2
"R_PSPzddXVML1zC0N",1
"R_2rNF7Vhil21Aa0v",1
"R_2CIiF2CqScMm5pn",2
"R_3Hwas0nVP1g3GOF",9
"R_1FlbeO1gblNcSPI",1
"R_xapLkrSz586zgWd",2
"R_8qWZVb4qoxmA8pj",9
"R_1HTc3xPRA5YrwFH",9
"R_8vI2CaEy9ibZJAJ",1
"R_3KUYFnTcSdqdfkQ",1
"R_2eV9Q3dxmNsLlpN",5
"R_41MCLzN4H3FPFyF",1
"R_3ha5DFqLK1ZPxxg",2
"R_tDsfpkipns6ERYB",2
"R_2TRcVCCHx1zLXar",4
"R_1P64QS4DtK1FYYg",1
"R_1GVzVfEz0QalZ1l",5
"R_3sadeo7jKlLi1HG",2
"R_2uI09d688RaW7tD",2
"R_11jVzeO5vLdiSWm",2
"R_1l4P7Svhq3iDAjW",9
"R_1BOQeRsBhqMvNiI",4
"R_1GEyQXRafAeJDPS",6
"R_1pMrmMkr7sZPnak",4
"R_2cdyvbSagTxDl7f",4
"R_BQjniwOINFzQ06Z",4
"R_3kyUOONKFt4ZoXW",1
"R_8GJoJWT5mc2tP3z",1
"R_1Ny3XZu1wykdEVZ",3
"R_SI7FKNHwK0j6Scx",4
"R_3QDi16LXsi20OwS",1
"R_1DpskM6jvBoEXMS",9
"R_29rVAU6QHvn1BHX",3
"R_2wLUBkHlFqeKWUp",2
"R_1PRAZrYnEZaEjGs",2
"R_3qgnG34nh88Np8P",2
"R_2pK9xszy92YXPcU",9
"R_2y4ouatVUXpCwbO",7
"R_3MR3VdNAOSugtJM",6
"R_29i83SGRSllwcsr",1
"R_2sTNhWMBsx34E3X",9
"R_3qmtryn4XrL0nwd",9
"R_3sdhjcFXMHqcIx8",2
"R_3nIt2wKMjxLyb2f",1
"R_2rVnKmrSAIihTIn",9
"R_9YasfPvGNwIgXRv",1
"R_9mBYDoVWA74qimR",2
"R_2YuiS71iebkmDDC",1
"R_1eJAi2mKMPEixZP",1
"R_1jesZ9l5qVK7P9N",1
"R_29iHhpXejYOoSsN",4
"R_T60PKaH9CXwKcVP",9
"R_bqnwej3Vx8NzMEV",9
"R_3JrxI3dWXBLhFB4",5
"R_38z7ANgQzVs1saJ",1
"R_262UaAMmdg2kUai",1
"R_3fVjdLFKgiWHcGK",1
"R_2720Xe0pWGNvglh",3
"R_3KuLQRt8SzYRQAb",1
"R_1jvJle3bLEqLw3F",1
"R_2qfqHg0sW12gLCt",5
"R_2WvUY8it1LsaP5D",1
"R_1fkmKB3GjK3RbC4",1
"R_2RX34JUMgxkf69E",6
"R_1mFxjra9tYhGGcX",1
"R_1pMDcgVLU68xEm2",3
"R_1EWjyYZ2Lti2msF",1
"R_2CKwMSXnWowRK51",3
"R_3JJkHhDsuX9O3ky",3
"R_1dnr6rsn3oWzJR6",9
"R_23atUaw7aRDPTCo",9
"R_1Ks7V6DXpSq0xW7",1
"R_2dstd11QNmGQtSL",1
"R_2E73G2MEIdTwQ4a",3
"R_3EHg0XSJCAjoax8",2
"R_73WPl8G3mMp2Wch",1
"R_1mCNNhvEW6TTeV3",1
"R_268suotmon5hq5c",5
"R_2VK2TAYbYfcIvGz",3
"R_11bZLHF5bzPVU3Y",1
"R_3nwrJkNJBAo6R84",1
"R_5tO36y3AvVhjLzj",3
"R_3fZtvnS9BPCF4ft",9
"R_1QrODhCvGtOhK96",9
"R_3GeNQACYz3NZ7x0",1
"R_2SHLIcnkp11uDOK",1
"R_xr2Z9kraAcSuy3L",9
"R_5Bz5TKLvIKCPBdv",3
"R_1hG8ZgHFihDrsQq",3
"R_1eEigm4fSBNXtIM",1
"R_1JRsPBzwieiFnBQ",5
"R_2zjeT8oIhvbBn17",6
"R_20S5SwwOoU8feTV",9
"R_1LqfUzOksoaLROL",2
"R_2wG2dJlxcptE7cW",9
"R_28SzXbYDDQUIaiB",4
"R_3CNm3GK57Zwmgqm",9
"R_1JPF74thivlS4KO",2
"R_dasA7cwcm42CetP",1
"R_3fBGNcd1PY8lF8Y",9
"R_1HhoetYqBpqzEYB",5
"R_2ZNuBfpZTGpY7jz",2
"R_2DUYgjVsYU7ymLt",1
"R_TpZghwyC9WSShih",5
"R_puVlnpB3VkLCKUp",1
"R_ekSJdDrpe97Vfvr",1
"R_2TYnQoJHbCKA5DL",1
"R_2roqL6LOsxOwa5a",1
"R_3e48mGCLpuxChUE",5
"R_3PIyngFcbE4a3nj",1
"R_V2n1p4dQ1iLsIUh",1
"R_3rGutg1p6XtMEdl",3
"R_2saQzSbv7I2xhDZ",1
"R_22xX1kQZPPEG86U",2
"R_RmI26gKQHeiFI3v",1
"R_2waWs23uS7ohim3",1
"R_UtlELky1hZOu8c9",2
"R_1eS41jUMTFkPNsN",2
"R_2zVoTyYdabMvO4p",1
"R_86Avgr3oIlifOLL",5
"R_2uBRVWOP2Ko9ZE2",1
"R_1OZXj2EqgbihFGC",1
"R_3Kopy34YParC6UY",2
"R_1l66pbf0naaAsjs",2
"R_2Cyyv9xGQAEsHwT",1
"R_1IGcJMi5wCOKh5z",1
"R_27rnXfZj6y2Vq75",9
"R_2zf3NPQtWmRBRui",1
"R_rek5jBFxtJMdodz",1
"R_1cULf09QUkHmeaa",2
"R_cNh7Qidm9ux87oB",2
"R_3PoTgvK9PSjt8Pu",2
"R_125tGWClwhpNLpC",5
"R_3epLgwSZXalF9WF",1
"R_3PSJ5hjIQbcQ95J",9
"R_2Bsw3DXvssJbtFa",2
"R_3Jq7FD9u6Yh8x1V",2
"R_2uyRSAWWyUl8Jij",2
"R_paeJUC0AcKR8bol",3
"R_1mxgTO4aBgXjuXS",9
"R_2B2oVjtQ3W2lo2N",1
"R_2Qngr9pAwKgnPK9",2
"R_2y8jDwV9W3bGZCU",9
"R_1DIvSHFIwTrlHnY",1
"R_stklpz1zNt5ygUN",4
"R_2tyTqQzuvAUyMGL",4
"R_294FrdaAkM8tgui",3
"R_1DXOjI8XdFWf5k7",2
"R_72snUXxv4W5tD0t",2
"R_2fj7CCP02tgOcdS",9
"R_3Od1sAh7nLxLsT1",1
"R_3M4mSM6Dizzvlkq",2
"R_3oAcsTCCRE4LNwL",9
"R_DiXzCNkjb1v42GZ",2
"R_2tFPQPqLIAet8gK",9
"R_232dkFdea6sULhW",1
"R_2waTqLLhxk4CFtI",9
"R_6huQVAzr1jAjuk9",1
"R_wLdflhzx9CGfT9L",1
"R_AdijtFqMLvWJ6G5",9
"R_2PCqf6vxkktiLbS",1
"R_2e43xqAV8ABo3eK",2
"R_1rMua3SvJIrsDsu",2
"R_2SDNBrdTHOdDrOD",1
"R_ZsG77Q4PPqhcOEV",1
"R_24NnEVVst4FZdn9",3
"R_O9kYYAjhWrWgZQl",1
"R_2EgBt6vZVuvFEri",2
"R_3s0OSiv5MtGZyWj",3
"R_3e8JIdqd1ppBLBy",1
"R_11h0eQJLawZDaDu",9
"R_2zpPfVIr6y2Wq01",2
"R_2WTNogu6ut8b51n",5
"R_12GyEo6BPk10J6l",1
"R_1Dp5r7TpwDeXmaK",2
"R_1jCh5PseUOnfDFm",1
"R_4N4gPqsjXzVmrG9",1
"R_2xxAjQSp7qdyJro",2
"R_1kZhzjWXCXSs3gH",1
"R_32RqIQVSE48k4XG",2
"R_sIhjqr4mYVrevEl",1
"R_5yFBr2G5N8EG9hL",2
"R_ALDDFUtb86mdRQZ",2
"R_3qwJRsCbUg3nn4B",9
"R_a9maWnXj5Os2nV7",1
"R_1BoEtN7m34KAjgR",9
"R_2E5X49f2ZqORiHl",2
"R_SJ2IPtmYZyHUWzf",3
"R_3EXuRgtgy81cKkk",4
"R_YRcR1Qiva6iRKNj",2
"R_3j9xnldgtFVZ4rn",4
"R_4H0DYVCK480Z2lH",1
"R_1o5oVJgirNwOZqo",9
"R_3DeIwmhbbrVUuf1",9
"R_3IWankEgvEhLj7P",9
"R_3lSnDTxOdZRash0",9
"R_ROKMEVzdnPL9RoR",3
"R_3h45C3LGLjnTbK0",2
"R_1dMKdGUaLnJUNYR",2
"R_3p4kgPKPmdxdAmh",2
"R_W1Z2Idtb2564x0Z",1
"R_3CIVm6TWKderZxz",5
"R_2Wx06Wa2NYvBt4O",3
"R_1mEI42Rf1LcUPUb",3
"R_3MutvjsRjEkoGO5",2
"R_3CVs6cj7B5qsHkK",6
"R_1Isf1TgExg0y1W7",9
"R_2aITz31nnNsbPui",1
"R_2R9ZxDwenIdAluq",1
"R_3shMHCJXqt92exo",5
"R_yIaPxx4cVZQVrAB",2
"R_UXZSkscire28Ek9",1
"R_1f1myUf7AqpiFfc",1
"R_2bTvGtiIjRzna7n",7
"R_2afCwCOIFRdZfAT",2
"R_4Mh2mekrRcoMtMd",2
"R_2S0iPzcRUPTBwIz",9
"R_33fhUKmsMjX9YOH",1
"R_1dzcp59CJlLNIQV",2
"R_1DSi9JoxoyT7ZbN",1
"R_1l5A6InLR5ZbSAf",5
"R_2wjeLzh8yaKbQbu",6
"R_4SnBZP5r78xqSRP",8
"R_27BxgKUJ5GDLaCo",5
"R_OCpZIBLDgnIOJMZ",3
"R_3OC1QKi7PQivqBr",1
"R_R3RNB2kXrJJXHFL",1
"R_DxenQWt6LplWeJz",3
"R_3GBScA8AkFKLvtP",1
"R_1eWbtLAtuOlaZ3b",3
"R_2AEYUpQIgW5DvFT",5
"R_sBSrMUXOe4vUQdX",1
"R_12QfwKQkV7tyBzp",1
"R_3J3s3OLlKf7USpd",3
"R_2D0nNgXCjZJ0zjN",2
"R_UMjN9FSXTW2twnn",3
"R_1gH0pdSJtq4hnJw",2
"R_1IAdLlM54DXpqHe",2
"R_a4MH492aydllhzr",2
"R_2rVkyyUFIdLM8Ra",1
"R_1fd62nkbqRNFDJW",3
"R_10Mp15t65vwa9tm",1
"R_2QPZalLOEu2e7Rz",5
"R_1C7SKQ7MuZODSBc",3
"R_1kObyNJm7S6PnHs",1
"R_eA6W1kkHksNS2wV",9
"R_yR6KK9fQ4HmKHK1",9
"R_2WAwRU18cToKEdU",1
"R_2zIKkGzQ5Fcu1jZ",2
"R_3kdDxe3gtxvMEhz",2
"R_1OP670BFTxeswNb",1
"R_3nI2sBGf49WGf9t",1
"R_2wFfWoSJPxSfidI",2
"R_12rU9sIdGhSQKBz",2
"R_2CUM3y2nlz38TPZ",3
"R_1Kg9Cgrl0IqutZb",2
"R_2rx33BwR6THXHkd",2
"R_ZwXRRJN2aNFGBxL",1
"R_1pGQkqxbeuxM8Oa",2
"R_3feYUbwDzIF89Ns",9
"R_2EoBGZrx189C3Sg",1
"R_qIY0i24nbsGG1dD",1
"R_5ywZ2LHgIClVba1",2
"R_3nuZeOKHmujbdDu",3
"R_3Rgf26aoISpflXM",1
"R_2f7jiuxd4sS9lMP",9
"R_8vLSEAEiVGHwUbD",1
"R_3I66pRHbHyyNRdF",3
"R_A5OorcmVRkVsOvD",9
"R_5jXAki2FZ4KGOs1",1
"R_AI1jp8FUzGt7Hj3",1
"R_6rPQ1BlK131UkZr",2
"R_2xLaekpnTsnwGNl",2
"R_2bZAlfUnY7MDwn7",6
"R_2WI5068nxTImFuB",1
"R_24NTTEKXDlTndkd",3
"R_2XbwkfdnIHwvrZn",1
"R_2S67Tw3Duvq5rHA",2
"R_3qgRYAU7gxFsljE",3
"R_bIYvQioakwRJmFP",1
"R_2QGnpMzEkzIRVKb",2
"R_sNbqC9SKpHCwrjr",1
"R_wRx99T0fmo2ccPn",1
"R_eE5oXLb5iP3ny7f",1
"R_4HprmtpEndYpTa1",2
"R_20Yh83oFnW0C0Nd",2
"R_1FQfAJN72CsnKYy",1
"R_2EgkUnNKIaLJTCF",2
"R_31trJejhyEmrDnS",2
"R_2y29Nt7tQjtsC0j",5
"R_1pWMQvG0WOu1hRK",2
"R_1pnHNqi87WGiY4O",2
"R_1o08Hn5RswZjv3n",2
"R_2uEr1RBGKfAlnrp",1
"R_2CpoMDtyvPygcUI",9
"R_vCSHV39lTKdE98Z",1
"R_3KTx3UJg15cT0zt",9
"R_DwpXyZp06AejyDv",2
"R_3hbk2YaV9SgvqwE",1
"R_0xGL22G8GXuyI37",6
"R_1qe9rZlsqCO8zgy",1
"R_3Dd1hI0G5W1zyKD",1
"R_1Q3L0Ba23MEYrnz",2
"R_O9ayFiGig4ntclj",7
"R_2491RxBW6M7AxRS",2
"R_10uBTs55WnApcQO",2
"R_21hsinP5xo8qOba",9
"R_xtqOgMpKuyJHPwt",9
"R_Anh3W95EDLLrPnb",1
"R_1QrvbQu1yqHRvHt",2
"R_1NwxRMp4ZutaV14",1
"R_2RUQl2drpQLOn35",1
"R_ANeQrJSQ4QGD21P",2
"R_279BOf0o86pPEMy",3
"R_1PaTn13rRQLxluA",9
"R_yjULFtyvb49Vhn3",1
"R_brUFq7a76O3fcA1",2
"R_1gTqpSI03Wu5U7P",2
"R_3CTVuT3pnSAJlr9",2
"R_1OGO19OsWpqSacp",3
"R_1rOZdwExDMhuoM0",2
"R_1DuOH34hTtSG392",2
"R_vPLTU8EuFh79wQ1",3
"R_2yjiJPl2j6UVUIE",2
"R_3pupvUXlfYWFBLg",5
"R_3EcBRQP67j6QkDj",1
"R_1GVtNDb1ub3jz6f",2
"R_10uVyyItqXLstRj",2
"R_2QiHDQKjEm7fYwp",3
"R_2TmBo3hTtaXTHLs",3
"R_1dfMYPrZcIgBCvI",2
"R_2VJdLA0mOjjTREz",9
"R_3nf4daANj8NRwRw",1
"R_3mJ5hRfnkjNHDkl",2
"R_2pWCdEIspBHUjkn",1
"R_yVfJROWQyl1eMBH",2
"R_1Cs8a5Aj3hAboDr",2
"R_RbgdHuZ0sx6mWAN",2
"R_10TM8AtTO8e7H0B",2
"R_wKSGzNp4YrKcHzr",9
"R_2fdL6wiG3VaRiqQ",3
"R_1lc9qH4iUt3yHgX",3
"R_214XjZAO4qJ0OUt",1
"R_O6Io2vwUvzmcYp3",2
"R_vUGm3x7zBbW0QDv",5
"R_1ovF742st8HLAk4",3
"R_1IB579D8J3oVRCQ",3
"R_1gjTa1PSFK5V1Ew",2
"R_1IZdWMrqvIysU4p",1
"R_ZabnsJcc0XokiDD",1
"R_3qPqNgBcAJ0qTLe",1
"R_27No6BJDsEeqvwN",2
"R_1exhTdydIhD2QXa",2
"R_2VCqey67u4drNn6",3
"R_12hcCSAybPV9GWJ",3
"R_2zSHjzUL8wPI6NP",3
"R_6tyNTCxmuBrwbHX",1
"R_2Ed6FICy0YbzESF",2
"R_2X5ykekjGN0ew6B",1
"R_3nflQGnrWLx3SPe",2
"R_1jVT3Um5LWzTz1L",1
"R_24MDWuMnHYaqZ1y",9
"R_pB2KHvlovRX03zb",9
"R_27USJoNe1RGm9Vo",4
"R_1JQvFDn0x0NfnDd",1
"R_T6H6XhfffcKeXu1",3
"R_29b2uZtx05OOQ9I",2
"R_2UWr4Bu45ZgAsDv",2
"R_plVG6x2A8zcvya5",2
"R_AG956fkY0AeV8vD",2
"R_1jB9Dv29bGn209Z",3
"R_yBClZZrFaJYTS8N",1
"R_3kFhIdpwAgPdUEN",2
"R_1JUvaV9UyqgXMAB",9
"R_2Eo4mqgKZbBUcfL",1
"R_2ZNVi3HEF2lHkXo",1
"R_3QXgv7xbmCtBJSr",5
"R_2OSCLvc0BIE87OE",2
"R_2xQaA0lWth8SuS5",3
"R_24efa6IWJgAL61Y",3
"R_p5Y5gHuOeWSnInT",1
"R_6x6eD4b6MJGGKkx",1
"R_2w4gVCAX63isbVP",1
"R_3Grp48wKvLcSIRb",2
"R_2AG2BoS7YsKjkwF",2
"R_82eDNwUSzjwPjKF",3
"R_Ddg7PjrH8Jkt4pb",5
"R_DCxkI5nfGQZ3qA9",1
"R_30duBHo335tUoOQ",1
"R_3ozpLrqS5EvUHDJ",5
"R_1IyeYI3k8vtdJdD",2
"R_DPnpYQ45Gc3Xod3",3
"R_2WTPLzW5FPfdLcT",2
"R_1FfdQ0dD4UNRUTJ",5
"R_2cBlQOxlKMYNHT1",1
"R_XKUBYKonkMsKm53",1
"R_2CksN8xLHJeegHq",2
"R_1pJz66j7s16EtbS",9
"R_21tvMPO00NhX3GN",2
"R_881wxToCeAxeRgd",5
"R_wUnaLTSbSJKhCcF",1
"R_2V8tz9NUO22QUWM",1
"R_2fpbq87aIJkqhqh",1
"R_2QuQhXwUbZdiz40",2
"R_1myLcc2pCfeUouh",1
"R_3EiMtfDh8aw59OF",9
"R_b7N7iBOPX448rdf",1
"R_3kd0CY1PTRL7cYe",9
"R_2Vg8unAISyMLCPO",2
"R_28UHWdIOazrGV6R",1
"R_2V1OJC1HAhkWUGg",1
"R_1pSh7v8UTb8DPXd",2
"R_12fpW8lA65MfiiX",2
"R_ZDLrUAUPFSNhnPz",1
"R_3fdweoCwhOQztVf",7
"R_1g7UWdZ0xJ9sLSU",1
"R_3M5bMbnmNqUdOI1",2
"R_Ung8tgv9Z9oW8sF",2
"R_vohQVNw3W6WdcA1",3
"R_21cZEaculFM7044",2
"R_1PUz7KLIYSiaRML",2
"R_23UM3ETawG5RXsQ",2
"R_1Kwh4x1pzqkpoXB",1
"R_Tw4Dka0SAEKx3XP",3
"R_1F4ErOKPV2JWpAD",2
"R_Xj1qrPEQoK5wSZP",1
"R_D1eKKW6R2g8vxdL",2
"R_22QtOFTHdiLZ1bh",2
"R_2qqFZczbnycnAmp",1
"R_3neGDty05pqgveU",2
"R_2BaNW2ynKAQchv8",1
"R_3D0AWn1FxffC50M",2
"R_1FhSuGDsDZIXyrJ",1
"R_DPp3Zp7SHFL0rTj",1
"R_1msEs3k4XoQbuJV",3
"R_NUqYSdRl7PZM1hf",9
"R_1DOtGcVG8Uhhh7k",4
"R_ufEFG4QjxIXSgN3",2
"R_1I6GYShny231PQB",2
"R_1rIhc6cmwMZwWia",1
"R_3EBfR9hiTvfeGA3",1
"R_2qrqsXvGRcfsdE7",2
"R_1mIxlCYXarU6pqY",2
"R_271YLa1zufiGigD",5
"R_2v1c5tnMcwJfL1L",3
"R_3p3Wz1CckSriVIp",5
"R_12ioxJlGBIBYuhT",7
"R_1ouxQHOKZlISQIf",2
"R_qCR06hvuVV3OKRj",2
"R_29lLIJBHRfe7lv3",1
"R_ZfXaz2sqLNflI3f",1
"R_24vffzoIptLO3ZP",1
"R_1DnImab4njtRGs5",2
"R_2EsqpXoGspsdIkb",9
"R_32XDcTxcYErVIju",2
"R_1dLzzqfNTPtdNz3",2
"R_2R9a3UdK1FF4NUW",1
"R_2YsHQlo4nR77Y6f",1
"R_3M43lNFRIznb1a2",9
