"cps19_ResponseId","language"
"R_3JfSoYBSMlV8eKH","English"
"R_pGabwJHB393SqhX","English"
"R_xl7hI1hjH0cbylr","English"
"R_2fwVxUbZpRjhQuW","English"
"R_1E4fs0keOdC4JaV","English"
"R_2D0GOZtxGjpjYKf","French"
"R_12hA2dfIcRSCP98","English"
"R_1P7ND42v6KHea42","English"
"R_11bGIVjtVDFseoa","English"
"R_2VfkqK8wC5OrEkz","English"
"R_1LHaSvZpnC4rifi","English_and_French"
"R_6Fo6oflOgzVeXzX","English"
"R_3k1e3pTJyz7gEIc","Neither"
"R_1hXeJHzcgHShUZO","English"
"R_b2vs8NIfATfSBwJ","English"
"R_2QGqkueTBTEmcJL","English"
"R_2Y2JFlI3nwKJZa6","English"
"R_1rvRxww5EJ77xIZ","French"
"R_1NwfhEgS59Vg49Y","English_and_French"
"R_3jTDREx2hYqvk2s","English"
"R_3foxWuYmWXEJBM5","French"
"R_3jcfO6JsNUTjWSz","English_and_French"
"R_3oXf2xOZ1MIMiJW","English"
"R_xaAFdLQ88Fl8Hw5","English"
"R_1FP4B99vNJ2rAvf","English_and_French"
"R_31bCHgMWkHBZQJ5","English_and_French"
"R_1lzC4CVJyP5uneb","English"
"R_YbMhCtcWPSnnUfD","English"
"R_1pMUVwv4QuU6d7A","English"
"R_3fe034aoP1bw56k","English"
"R_32YldbxAchtIl6U","English"
"R_33911dqIbDKnYq3","English"
"R_2VqNkwiSmnlnHvj","English"
"R_PvTN5TygVpyzIv7","English"
"R_1IbkbZKhCR0LaAR","English"
"R_3Ja7lOPKqj0vCUF","English"
"R_RISFqwFGtYB0ErD","Neither"
"R_sO0qBv1RaZ02jYZ","English"
"R_3NU0Ql2Yql61X62","English"
"R_20SB0a1iTDEqKAm","English"
"R_eRuvmPywhKFTCa5","English"
"R_6MAO46f1XWDhayl","French"
"R_1DNhMDsEw47doQy","Neither"
"R_1pQo5ZeW6fuStmH","English_and_French"
"R_2bJgHeh6A68cC4S","English"
"R_31gVu2p3zy0gPzu","English"
"R_4HPvgwwsPzQzEKl","English_and_French"
"R_2PkavZunZ6X1CY3","English_and_French"
"R_1Cj60qhYb4oc4a0","English"
"R_22lSvFx9fJgAY0h","English"
"R_1ZE7xHShZFSYs7v","Neither"
"R_25p5Xg58PWOKj7P","English"
"R_21gOLszeu0LVVM2","English_and_French"
"R_ULynPZ9ZbnAF04h","English"
"R_2EiebN4sarYXXiF","English"
"R_1QaOEu8QAY5pWS1","English"
"R_2AG7mQFpqaO0HEs","English"
"R_1eLSaWjZXGslzUI","English"
"R_2urCviq97SdZrGC","Neither"
"R_1CeFA49KzNXc7qp","English"
"R_ywQlGuRsKEb9ZiF","English"
"R_1IYO3VQ7lhSOUrz","French"
"R_1F370ixEKnMZoe5","English"
"R_2zRMeLssZrSxhiB","English"
"R_2wcayEBia67D9NA","English"
"R_1LustqmJ4851gN6","English"
"R_3MDrqC5AiVPKgQ5","English"
"R_cUdILJ9b6t718ad","English"
"R_3EZldCIVLtjUyKw","English"
"R_1OAyYiOJ6WRPbTU","English"
"R_3RlT9wk85Q4YVqx","English"
"R_2rvVHYAZvhye8dN","English"
"R_324r16ixQ7z8SpA","English_and_French"
"R_oYINKs2Hk3lOU6J","English"
"R_AncMVRkRNMarbUt","English"
"R_3Eieh2ujEtqUOmN","English"
"R_2aXmOl7EOPxbY2c","English"
"R_byHT6KyAS1gtg2J","English"
"R_1H0oTbgrcLwbjyR","English"
"R_2CddnLqL6bG2Tp4","English"
"R_2QSXnacaBpNCPYJ","French"
"R_2ylx7bq0VCMUQ6X","English"
"R_2ebqe3yLv0PyIT6","English"
"R_2RVRCG6NCvVuS42","English"
"R_3JCrEd4GgHaIG9u","English"
"R_YbKIyjy3AcgEYrD","Neither"
"R_24IxfKcNKqLYhKo","English"
"R_2Ec0jj6zzru01WZ","English"
"R_UtlQ6RBfSA8jBi9","English_and_French"
"R_WjkqyT7BkYTaLqV","French"
"R_2tqVa7DBpzIQsXu","English"
"R_2fm2WIfHTsUd2k3","English"
"R_2ru8hE3xLtmkSWR","English_and_French"
"R_32RgddKIz22o2EH","Neither"
"R_C85yRpYnyCCFhfz","English"
"R_1kXGeQnZM1nKKAk","English_and_French"
"R_2QPTEZgE0qFXPjL","English"
"R_bgaJrdGhX5AKuad","English"
"R_ac7gViNOkweiprz","English"
"R_23I2rKpODaZMpK9","English"
"R_TbEM5koNH2Q6E6Z","English"
"R_3myX3slOFpq4Wo9","English"
"R_2Ey1qTiyJRCTKDM","English"
"R_3Hq4MMiBzx0RV3g","English"
"R_VVxlVmOthYGLtLz","English"
"R_OpXnpV1SW4LXCI9","English"
"R_3COROw29Aibax0z","English_and_French"
"R_1ff7IGI4NU5mvmA","English"
"R_3kgGr5hjdAA4iLJ","English"
"R_3svmmqAbqPf7Tbv","English_and_French"
"R_3JmytEsGzZFcxOl","English"
"R_3h9MJ15sUCPeA2a","English"
"R_3L1iRvJrLKfSSI7","English"
"R_2ZCWdrGiM6vp5Oa","English"
"R_xcl5j00oCqAh2i5","English"
"R_2v0TS6VM7XdoTpU","English"
"R_2wAnkGbbL1KdnRP","English"
"R_difHdAJw5DU4Nk5","English_and_French"
"R_3noqf1Qfoo6kVTj","English"
"R_pcoisWpTNXsZLH3","English"
"R_3HNqjPpFZ6PprfZ","English"
"R_7PWHEuZeLc5KcNP","English"
"R_3fxHYHJFLiZVEtd","Neither"
"R_2ykCN4ROh6CBexU","English_and_French"
"R_1C1tO0sg01JizWs","English"
"R_A6GsuseGk7K8E49","English"
"R_2xzqpRtwx8o3NnE","English"
"R_3G3e5YL016opqmh","English_and_French"
"R_3G3QYg68WYg0GaY","English"
"R_UcNtXoDHSbz2bHb","English_and_French"
"R_0ppJCCx3W5c9l4Z","English"
"R_1l4qtcApG0ziPHe","English"
"R_DAf3VDm9J0OaqL7","English"
"R_3lXEh4HbLn6ZdPI","English"
"R_bxbgdtxCENKB42Z","English"
"R_2nMdfeFJ2Nr7CLf","French"
"R_2rwibXSubYzRFpE","English"
"R_2CN6qSHBp4r0ySD","English_and_French"
"R_1dsNEgdtaOGF1bT","English"
"R_2tszefadnStWBCF","English_and_French"
"R_33scG669hCajHlP","English"
"R_4ZvZyA4obOtHGA9","English"
"R_3kpIeogIdwM6gNp","English_and_French"
"R_31HkCbApf4VmUe0","English"
"R_2cpC5r0UgqJgT9B","French"
"R_3KITmbtNf9cJMDW","English"
"R_3eymSOuaDOQf7tf","English"
"R_3xjbXxN3scUGegp","French"
"R_a59WstQ8bJg7Coh","English"
"R_3GvsSZqQfFt0pKC","English_and_French"
"R_2s4MGg0s7GrfRuB","English"
"R_32YdHCJ0J2L0duW","English"
"R_3mmirXQh0n8ojIR","English_and_French"
"R_cTisYKAej8axgnT","English"
"R_1f1nVvGD05dJllW","English"
"R_2QgRoUhomqCMbI1","English"
"R_24vHqfTAnI7YeUH","English"
"R_1o1lgT8s3bGgEvx","English"
"R_3mkPkLJdBJPVR8Z","English"
"R_ZK4vCUehKsIdY6B","Neither"
"R_2CqDDraztZd0wmV","English"
"R_30dddSjby6Lvrr9","English"
"R_2TAiEYNvWgVR3ww","English"
"R_2bJznJKAkEOkFl5","English_and_French"
"R_1FgMSpeS2JGqMNa","English"
"R_3jeyLagqz55IgZF","English"
"R_CddtbV48QoWtDW1","English"
"R_2cqO6NKx3HLIR6I","English"
"R_2zdo9z14nCwDwSB","English"
"R_Dl7A59cMCsGcVdn","English_and_French"
"R_24A6QXxRRIL4EBl","English"
"R_3oRgmyMJ0PnICuP","English"
"R_2rZpB6pXpxDckVT","English"
"R_3qyTajyGk5aC4O1","English"
"R_1EbU7CMJgSqlpxc","English_and_French"
"R_2rpTwZpTKbdNvFv","English"
"R_Ad3Ff2RzhVhIcAF","English_and_French"
"R_2wuFgVFnl3fP5V8","English"
"R_1YYOF7QX3xs6UfL","English"
"R_2YAokucdRmXEnJp","English"
"R_rduCDBbMpMQ4iIh","English"
"R_D138IWk2NHs8L17","French"
"R_2y2EBZ3ZUy9DXUz","Neither"
"R_3MFsutNiNCRbuBU","Neither"
"R_3p57QDsox8DMFGm","English"
"R_3kgPMy1JOg4Tj53","English"
"R_2Ug6IQgpikAEtXX","English"
"R_2zGB9RQVWgRNoae","Neither"
"R_Dq9fkY3j1B4Nxct","English"
"R_1154MU746Kzzgau","English"
"R_RVvblHFHWfrcWt3","English"
"R_2WDdxd2FX4soWMV","French"
"R_3NwDYAsH057apVK","English"
"R_3h0IxubuCqAVTX6","French"
"R_yTHp2tGMVQKCriF","English"
"R_2wRZkQ6dCR876jL","English"
"R_1plglXQPnYOc1TL","English"
"R_1rvMSXQGykD2CMa","English"
"R_2B4jv64S6yZBX4w","Neither"
"R_2wF5A4InbdReE0M","English"
"R_dp44DUcsI4RHWsV","Neither"
"R_20T0NRf15FW2pXn","English"
"R_2Pb8aTxjvPtmIVs","English"
"R_33dV2gE5D2cMLEn","English"
"R_3J2jLyKSSshZA37","English"
"R_2TGmUvndCh7s8yV","English"
"R_eyzRM68VmqKn7KV","French"
"R_2am02GsVcXHUN14","English"
"R_3nHhPfUPfY0E9lq","English"
"R_qxWI7VVWB2LWkc9","English"
"R_1FFVWGkdrF21wnL","English"
"R_1M4ZMNorW3Mdw96","English"
"R_3ozFUyGDjbSR3FN","English"
"R_1Dr8TgWaLbtvvGt","English"
"R_QoaBMCs8EpGXsyd","English"
"R_OlMBPjvhy8PLspH","English_and_French"
"R_3245417f6FttTjq","English"
"R_cBHC0Pv36Ss7R3b","English"
"R_2V86quJ9ofDazHC","English_and_French"
"R_3fwXizzuvh5KGf1","Neither"
"R_URRhH8txTf1URIR","French"
"R_3mfALMZDXVAHyk0","French"
"R_2pM5cgh6yueP8Yj","English"
"R_zeS3KyzfmHEery9","English"
"R_10Glmm8Xd7fwRud","English"
"R_2zOWKvB42qhE7ci","English"
"R_YYXi8OrMoJ4RwNb","English"
"R_URR5WPs4qQ2onzH","English"
"R_31jcpLqZ2mlHm4a","English"
"R_3ekK7OkLt3XXGnU","English"
"R_3JEkIQj3YzjfPuB","English"
"R_215KbUoqBsaEVd4","English_and_French"
"R_2CNVcJBKk4hrDlf","English"
"R_RUKuePNPHxAn3nr","Neither"
"R_1P2jFLlJCj9TzcG","English"
"R_1f7zIGGoLze0xlP","English"
"R_333JesvxlBSBxmf","English"
"R_3qL3f9jnkFhAbpg","English_and_French"
"R_dj3sKjo9aK11QKB","English"
"R_2VlqhxFsotvjsxx","Neither"
"R_2PpMvuVfP4tMlMq","English"
"R_3GelHCTgoIJTmsQ","English"
"R_pt6bHDQMVZCHTk5","English"
"R_50SmC9rHJ2c08oN","Neither"
"R_238Cl6SWFpqOUlh","Neither"
"R_2aK4R1c4Sqx5l3q","Neither"
"R_UEEOdAFUfZCzgE9","English"
"R_2uDKIx3SWvF4LEK","English_and_French"
"R_2QG695SfLRgA0bd","French"
"R_1IcIfrx7pWlIOqe","English"
"R_3EzGq07J586wHzy","English"
"R_BPy13mpx2Vl3dFD","English_and_French"
"R_2wgBT0IVJHBEmtD","English"
"R_1dylZG1kPyTlZtm","English"
"R_3PUgQoCTB1On2Rv","English"
"R_2ax01DKj2rmFHA2","Neither"
"R_32L5U8FvLYT4IAh","English"
"R_293T5hWXYKnqJYv","Neither"
"R_2ygwHffJUn30RjG","English"
"R_2SeEPECwLbYGhkO","English_and_French"
"R_SHMIREZLJQHzVjb","English"
"R_1CfFevqjqqDsedd","English"
"R_0Ms2142eCnsVq9P","English"
"R_2fU2oS0SvcGbHln","English_and_French"
"R_3EswBGE0TQYOZ0K","English"
"R_3qsVb9GKHz4q55B","Neither"
"R_3pswtrHiNaMiEid","English"
"R_2YhRKMU1Tb1ih1Y","English"
"R_RQuYnGhKHUZxiLL","French"
"R_1jvxQxAMNSDcDoy","English"
"R_02PGKxVSjw0jmoh","English"
"R_VXBOTIHClTxw6fT","English"
"R_1ODcc3MNqP70HmL","English"
"R_1QapR3H9PHR4omo","English"
"R_12Eylz3uSnePJsK","English"
"R_2fwVUDhoszOyFoI","English"
"R_1OYOfrSRSMQsJ36","English_and_French"
"R_3jVZ6mk75Kr1LEz","English"
"R_pDTPwt6Duz704Cd","English"
"R_266CYaqK4aU2WpX","English"
"R_28CyqY63iPvJNWu","English"
"R_AGWn2MjxGJLJmtr","English_and_French"
"R_1BQPogbOiPZiFPz","English"
"R_3rcUL6E8aSuWfq9","English_and_French"
"R_1qgIZI5Dk21ZfOs","French"
"R_1T6LjvCXxO4TN6x","English"
"R_2dN5vXwnZU46wHX","English_and_French"
"R_vq9o4ElX7RTymNH","English"
"R_3Ny24BNNibN1NhF","English_and_French"
"R_vrBdGuMNIoeKkh3","English"
"R_3gMYiwJUX5WgFlj","English"
"R_1It9aMw383piNlZ","Neither"
"R_2Yal0BRE868Kya3","English"
"R_2bORvHEUhCBFiRl","English"
"R_1JOYlGFvPuWhFwX","English_and_French"
"R_DGjPmSpvfp1nz5D","English"
"R_2CULSNxF3Wk10Cl","French"
"R_2ymbo1BcjfpKXRX","English"
"R_2QfepAr5qoRHsjk","Neither"
"R_PLLXSGtRwAtK97H","English"
"R_1ovD5CkLFbxIdrD","English"
"R_272IzE8JrDgg6Gj","English"
"R_27BbTJH0j8g5pfS","English"
"R_3g56ICqSPJp7feD","English"
"R_2PCgSktgVhnEo42","French"
"R_2CvaKvRqB4dZbBy","English"
"R_2fIMkRRMudPg91Y","English_and_French"
"R_2ZBsma3cTfktXg1","English"
"R_2WImlCeaySKSxyQ","English"
"R_3g1R5N1pm02Cdgi","English"
"R_3frPkn9yysfKWzj","English_and_French"
"R_2DSw2AmpcuU2oDk","English_and_French"
"R_2qDcvXHzEYxhqkZ","English_and_French"
"R_sALFvxry243cfhT","English"
"R_21zTdKteDHPmu6w","English"
"R_3LZ7SduXrNew1h4","Neither"
"R_DwvKFedcNHg191D","English"
"R_1CwFoKNJpXpZCT3","French"
"R_3dQCSpHjKUj6BSb","English_and_French"
"R_ClZrbzsTIU1rii5","English"
"R_1roTlTnAb0ssmcl","French"
"R_2c2i1iDgr5GpBol","French"
"R_TvKiGMRm6beZPLr","English"
"R_2QEZjkenFFKefpU","English"
"R_3I0opgszedyvlM5","English"
"R_2at3kbFgE1FW0SE","English"
"R_1pY8nUpzaT4vFCV","English"
"R_32K16j4SSJzPeAG","French"
"R_3hgQqVWHVyKSP4S","French"
"R_3JIrHgok4vCf9hm","English"
"R_2rIMpSZjsLhkF0E","English"
"R_OwerXqgsS23Wydj","English"
"R_2s4hSEOLNAyPPOQ","English"
"R_3kOIuyUxf4BzxRf","English"
"R_838QgcbUnOXNf21","English"
"R_XUhga5d8frZAVLb","English"
"R_3KrX3qRvHBp9k27","English"
"R_1QF3WQI2pntSO3k","French"
"R_pn5zQOXJIl3WDHr","English"
"R_3kdZXQSRrlhYSuO","English"
"R_3lMR3hFUTurh3K8","French"
"R_pmGBlw3OfvIzzdD","English_and_French"
"R_1LTLMlvJDzSZQl9","English"
"R_2wukOz5qBkHy4Fa","Neither"
"R_3CNrPPeUMwOgMB2","English"
"R_3pqWd5sTbZhuflR","English"
"R_1jZGNDzsWLWkDmi","English"
"R_3fjjozVneJLdN0v","English"
"R_xzlOfw6TQeNCTVn","French"
"R_2q9sk3QQ4bYBAX4","English"
"R_1gnMXA0DMRCt6qf","English"
"R_1EhCCFjWMQLjkwl","English"
"R_2EzZv1xO8JnDMhA","French"
"R_2BzbKvmyZfjhv6S","English"
"R_22KXCHT0qH8tZe6","Neither"
"R_2eVv3t2bl2Bak2J","English"
"R_3elgkDKCH26LIfq","English"
"R_2Eh06Xqhx1yRMkI","French"
"R_3QRCsOzmP8RXkG7","French"
"R_26gPWYl7RFXrgIW","French"
"R_2EsOw2X5zIilOV6","English"
"R_blvURguDsEm9nuF","English_and_French"
"R_25FNiySWAVZ8djG","English"
"R_3Pn0cBLd07ne0Eo","English"
"R_2dWlop7qJQb6O4K","French"
"R_1IQUHyuEVZXK4AY","English"
"R_3QL6qpIhVrRNEui","English_and_French"
"R_32PHwKjUM0dcFwV","French"
"R_3KrbaDzMP41Zpiv","English_and_French"
"R_1jv2JpKlsYNOrCM","French"
"R_2ceyb1QunxVT8Gw","English"
"R_eKdhZP8fEDCu0GB","English"
"R_8IaRUkNPJlRONEd","English"
"R_ZmM5QGdmeWlq2Yh","English_and_French"
"R_1rjZxJtKhfsq6Qm","English"
"R_oZzfTvR9J9goKUV","English_and_French"
"R_1DN12ynXR8sduPj","English"
"R_XuZwxccV30OgCg9","English_and_French"
"R_3nGanMVxWGkHwmu","English"
"R_r0XnvKUBxTeG5EJ","English"
"R_sj24oxPCFudP7vb","English"
"R_1Qm82q6rH77LhWI","English_and_French"
"R_1lbBolTLQoYvLnk","French"
"R_3MgnoLEwpntWWti","English"
"R_1GDhubhqDgAz1O5","English"
"R_2fHwPlvW2ORNX6x","French"
"R_1gUYKllvfZtVkSH","English"
"R_1nO3HpwMNwYhI46","English"
"R_1jDJgBnwN7Fyu3s","English"
"R_2E5B8CMfUDIxP42","Neither"
"R_Rs5zZbxgy1p99rb","English"
"R_3svlbwlE6f2YyUS","English"
"R_3px5CB3rWCwsrn3","English"
"R_1q53c3muDJ0rzSK","English"
"R_1g86JPv34IEAuyq","English"
"R_1hEGpO7tm83yAz4","English"
"R_WpnZewc6Eu2jxW9","English"
"R_3DqMaWckqj8WJZm","English"
"R_1rAodd74C8iLj1h","English"
"R_sXcctatprAXtbfb","French"
"R_3NPX3GZS3QBr9Od","English"
"R_3iIr6xAYta6uvwM","English"
"R_00ptZDsGTp1En6x","English"
"R_1f76y2tGl259cXE","English_and_French"
"R_1FDsfJ3Nqi3prHf","English"
"R_3MbqFwj0DSAjMsE","English"
"R_3soXGeZnphZNfXr","English_and_French"
"R_WlcbsGE8W87EE0h","English"
"R_2xXmDhwAZvGybCg","English"
"R_1IFVkMz7Ta7zt5Z","Neither"
"R_3pshoGNhxPyybMb","English"
"R_0fHLyuLuPzFr74R","English"
"R_2viUgu7ngAftC7T","English"
"R_3fJg2yQLE6Pj384","French"
"R_qF37ivjkvmWmEwh","English"
"R_2eW69c2VtYACTA8","English_and_French"
"R_2R3t1TWajamINN4","English"
"R_3pn02Z8h6kXeERX","French"
"R_31mbZjXPb9JXx9P","English"
"R_3hryweJF91hObjv","French"
"R_C2Y9d9m7FAulrmF","English"
"R_1liVf8kQlhKFE7c","English_and_French"
"R_1obxv0L2e4VtUuw","French"
"R_1LiCYu4nF7i8eLv","English"
"R_VWOHj7pr1Wi8xah","English"
"R_BPb2o2u5KK9XPaN","English_and_French"
"R_2eOMz5QFfLxTG9R","English_and_French"
"R_1f2daaJ8xqfnZHc","English_and_French"
"R_2c59MgmQDnFFltw","Neither"
"R_12rvmIkPlIoQlCz","English"
"R_3RyAylf2exr7eqc","English_and_French"
"R_1KqBX58RIlNPXFS","English"
"R_3qsXsGaPMpJQVFn","English"
"R_22mnkhoH6YQJxhQ","English"
"R_1P03wGBxgt24eKI","English_and_French"
"R_2Tzvlpaj6c6rycy","English"
"R_3e3qsaW6TH6cgaq","English"
"R_3iqh1w8BacdCsm0","French"
"R_XFiW5LXpHJaKX2F","French"
"R_2yaqr1bAR3PnY1R","English"
"R_3RwrvpUPdL901YX","French"
"R_aV37j2SLWl7t161","English"
"R_xg3MSx0ZCuCmhln","English_and_French"
"R_1g5bpnwS0yucWdq","English"
"R_1OjKOFDmwKvsI71","French"
"R_3svporJKE4LExVV","Neither"
"R_BXvgHDpRGN9tASR","English_and_French"
"R_1rHSOeH6xwjsSJX","French"
"R_3NONwSzmbWNT1Tp","English_and_French"
"R_1Q57pMXgINmo0LQ","English"
"R_1ePjAtPBr5J1iYo","English_and_French"
"R_3ltzxBWNsAw2ksT","English"
"R_1hFEs4YSExGzAXT","French"
"R_3NDIWkPlcZ8Obg8","English"
"R_2D06WuAaQJ1P1h3","English"
"R_1r6VWKlW8uOAjnO","English"
"R_12Qm82dHgZXyvah","English"
"R_qKGLpc57amaUOHf","English"
"R_x3rlQQ1wm2fnFGp","French"
"R_O0WO1s2RWeJ0ahb","French"
"R_1EWluu0WAvDBRQF","French"
"R_2zqkgIhkSJIprvm","English"
"R_2ttkhjb54aTMHif","Neither"
"R_1fZb5ppf6DHQCXR","French"
"R_24Poc8jWB3v6c5g","English"
"R_3hfQwCimRDWB1Ou","English"
"R_2uJnrXA7h79huof","English"
"R_2ToPK1UhZL48Ud6","English_and_French"
"R_2P81TlYMUH5sfvu","French"
"R_aeKm79RLnk9mPJf","English"
"R_10NsH2KsYxc4YED","French"
"R_2Xp39liuceIzo6f","French"
"R_eD5MXf7XkFrRvDb","French"
"R_5bRn4V9ZQZAQX3X","English"
"R_XpT5jUwmLvCWqLD","English"
"R_pp0jUAWUXOkOZlD","English"
"R_eLgbpEok7FkO305","English"
"R_29uhp0VqKB8IcKc","English"
"R_3hmB3Zx3OVGYBAG","English_and_French"
"R_1oHbIV3cfgRXnn0","English"
"R_1lsoHbMkQbBFSQm","English_and_French"
"R_2zRSmNQYd7K00QJ","Neither"
"R_7V7624oywf6aCLT","French"
"R_3h0jFFXyTGTR6rY","English_and_French"
"R_Y3bo0ZlEUOqpyOB","French"
"R_BArFkt0N1D8OjWV","English"
"R_3RsbrLujTbSVydp","English"
"R_25vgJkxAkHs8VzZ","English_and_French"
"R_3Mcb0JoIx5NQWGz","Neither"
"R_sA2heLZXmclMHGV","English"
"R_1N1QTKzs86iucXz","English_and_French"
"R_23er8CZNwdzvKnv","English"
"R_3qPfxEKGTZSkBTC","English"
"R_3G1b0RFwT6c3pwg","English"
"R_yKDHGrc5jh6d54Z","English"
"R_3POl0S75BAxZkTs","English"
"R_VJWRf6H6gE4x68x","English"
"R_1qe5GUB6LabLRil","English_and_French"
"R_1eCwODGmxhDQtuz","English"
"R_3Ia36GmccrpAqJ3","English"
"R_1dojKXY0c7y8hmP","English"
"R_1BQ0wzxyuiV9UXG","French"
"R_3fNU19uDGrAKCoR","English_and_French"
"R_1Ldsoz0dIQ7ggGJ","English"
"R_2wGJa2vTw6S5UWh","English"
"R_sdQenGnC0M30O1H","English_and_French"
"R_3PcVlU4M3tIbELN","English"
"R_22zEDZOWrUpEedI","English"
"R_2pYl2WrsK2dTXer","English"
"R_2SjWZUSu6zREUfp","Neither"
"R_1QmvnQERytSdhl9","French"
"R_3POkZObAn9zzNec","English"
"R_11aXDAM7jC49Aro","English"
"R_1pE7StqOiQCG03i","English"
"R_25WuGJ86zWHynet","English"
"R_30iefO5RUa8Qvmd","English"
"R_xo7iFSmtPApZhvP","French"
"R_27QmNBfVmBW6wYc","English"
"R_2ZCWjrwHac79zEO","English"
"R_ZxBSYOt8rScQ2tP","English"
"R_1q9SBBJJg0x5l7r","English"
"R_3mF5v3aKi5bjoJz","English"
"R_2ymu6sVnRkxSdRx","English"
"R_1g0YS6MFoiiUDnT","French"
"R_3feiqKkBUBx8PrV","English"
"R_3oXurcQ3fBFpdJo","English_and_French"
"R_1N2e8v9dK5rAhsG","English"
"R_3g0ElNrbbur4886","English"
"R_23KwrTSZOPbPs53","English"
"R_2AKJLPxi8RDV8H0","English_and_French"
"R_1MQIjsqJmr1onej","English"
"R_2DUO5HnD80vmUoO","English"
"R_2WGqT727xLBdKuw","English"
"R_2SxAv1hPtlRZ0Pa","English"
"R_3G3M0urn16eySxK","English"
"R_33EBzYuTfjeRmrj","English"
"R_Rqve5qagfIAYvu1","English"
"R_08IgavFwxEoxkul","English"
"R_24Ieq4rPf2pjlbE","English"
"R_Cf2P0tgGfQANHUJ","English"
"R_roiBVFZXO0tRfZT","French"
"R_1mq0vTqpf0CV5xY","English"
"R_242ZfUiZxexxy75","French"
"R_2VfrQ51vcPbznNQ","English"
"R_1Ck0IqPNGEbbjWb","English_and_French"
"R_3PgE450zLceHWk5","French"
"R_2c786HzCpokyrIe","English"
"R_xyDTIWJTtSfNebn","English"
"R_24wMiXgB2NJ7ljY","Neither"
"R_2uwzNuV6EJRilyr","English_and_French"
"R_udzN6AFcG3ca5bj","English_and_French"
"R_553w6w7QsRzQJMt","English"
"R_3nDe0aM9J8RPUYS","English"
"R_25yjO87EYklQXMw","French"
"R_3QEGcq07watEfrt","English"
"R_3dRkPNX5jtLKkKT","English"
"R_3lRlrXm8HPESMV5","English"
"R_1q3V1GFD2Esy2tu","English"
"R_3s7bdfbMUu2iHJv","French"
"R_3hsAM6t9gCX3rBO","English"
"R_2vhKSz2IzlGt03N","English_and_French"
"R_3CKmwLOztN2QBT7","English"
"R_3KUCIo0lXck10Gr","English"
"R_3D2t880zNAnoIfL","English"
"R_2TGArKLCO11z0Sl","English"
"R_2uv5Kfhj8Bdc1t7","English"
"R_2zZVWHbq8jMSASD","English"
"R_dn81Bod6DqhVq0N","English"
"R_2wuAHZnA1krAwHu","Neither"
"R_2OIKRYWXIwm8p7d","English"
"R_3sAIvvvpOEkhXjG","Neither"
"R_2QFcdOze1TJ6sI6","English"
"R_3oEGmi6Okg9Lupt","English"
"R_31KrenAMiQtzCNG","English"
"R_3kNaILQzfTMIg8M","English"
"R_2qjDIGl59j4L4By","English"
"R_2PyTF0JzxpDZ38a","English"
"R_2UaRL9o8iSucj0u","English_and_French"
"R_tKCGeyHRpSzWD5L","English"
"R_Og2XOqxk0O1tNId","English"
"R_3oR6j1DvgcZDHz5","English"
"R_1JRX1EuddPzBxXh","English"
"R_DTAgt7pgBUH7XYR","English"
"R_3dSEUPrALYaNVO9","English_and_French"
"R_3QWPNBpQo4oXSQi","English"
"R_26kWTo9faee7xLu","English"
"R_ylofSMKnpnqlAZP","English"
"R_2CghT2Rm22NuvH1","English_and_French"
"R_3JejDzqNGtUL3Cb","English_and_French"
"R_1i3vSDFe2883S2Z","English"
"R_31Qvq5WogGmgP0l","English"
"R_DemGW1FuxlkJ8jL","English_and_French"
"R_1Hi6HRUCRY1gN3e","Neither"
"R_2VNLQEn1qG8gG7t","French"
"R_A7FElwTQFUZBBg5","English"
"R_2AQjRmTdxuLz3wU","French"
"R_3ML4HguQf0NmIGO","English"
"R_1opwQkyff85vdMd","English"
"R_3nHFkcHtv7dgTSa","English_and_French"
"R_2rxahl6TCpcJUAs","Neither"
"R_1H6MVYl8gCOHJzq","English"
"R_2pKb6wrzzRpp0BY","English"
"R_1LYe30oi9OE9oLZ","English"
"R_2TBDYF9fGkGZff0","French"
"R_2TAlhZS5CLVei1T","English"
"R_2Qgk0txo5RxSqfs","English"
"R_1itHc0L7JWHCepa","English"
"R_27fZh3ybuvzLmwl","Neither"
"R_2TNtF0XeUiPfVas","Neither"
"R_216fVG4noHvT6Zq","English"
"R_1rpNgGzezxxIMKb","English"
"R_3P4TaF8i8AGiLXR","French"
"R_0VySKn6nFsqvDIR","English_and_French"
"R_1IEMTWtmuy0zqx4","English"
"R_1DwJBzdN60K7FQh","Neither"
"R_3O8ITGXptb9Iazl","English"
"R_4Mfj2vqtrmwsmid","English_and_French"
"R_9ohp7kkDjkoWsPD","English"
"R_1eF9dAolWzsx4Pi","English"
"R_oXCkhtoqzXZxbxf","English"
"R_3Rr8Vo5o0K7Uz2u","English_and_French"
"R_tVDvUYawZy4Z8c1","French"
"R_2X6Amt6owpKbZhw","French"
"R_yqAIZi1PIcUjbKF","English"
"R_1IpcKtQuF5R4LtF","English"
"R_1Q6g8KEMmNuF3Fj","English"
"R_1FrgKNb0mxyBNFJ","English"
"R_3HNcvyI65bHP4EA","English_and_French"
"R_2f8wp28mggj7i3s","English"
"R_40Bfz7gZ4ROMDOF","French"
"R_54nh3AAd48uWmLn","English"
"R_1g7KPbwF0MhMXh4","English"
"R_3hAR9qSi159ux5j","French"
"R_1CjuGSlSPE19CvF","English"
"R_3KJvAozCV1hvVpT","English"
"R_2B8q3liiwhTmXgC","French"
