,cps19_ResponseId,cps19_province,cps19_age
7956,R_O3ReQSREeRzPWZX,15,64
7957,R_AI2PeFFEWZYi1u9,25,35
7958,R_zUnsYvRy8gtXJId,22,35
7959,R_2E5mZZ4YLwuhAs1,14,54
7960,R_yC4bhm5c7ZtTM9X,16,29
7961,R_2BkzSoHfQ1L8umg,15,19
7962,R_1hMcc4PNwecSG5l,22,47
7963,R_yKNFXFpJ97clWmJ,22,42
7964,R_3JaDISYrX6gQgwS,22,52
7965,R_3iClEwoiWfmoADC,24,32
7966,R_1gGvyDTYvWx4mxe,16,46
7967,R_2VmeQfM21kmFyX0,22,56
7968,R_2qaaYlcr8v947D4,22,37
7969,R_1lzw6VrCy3AtlI5,14,63
7970,R_r2YQNClEnXqwWad,24,58
7971,R_2v6xCQG5GrrOOME,17,36
7972,R_cXOVlcgDAB0zJAJ,22,87
7973,R_2cvCaJXhXV9bZVk,15,52
7974,R_3qjOaWwTEsY24cb,15,73
7975,R_2e4OixpitxzMVjX,22,62
7976,R_qP0P4WUp9CKfSWl,20,31
7977,R_2fxQOi73DVVF4XP,24,43
7978,R_1dvv0ziKvGtFJJx,22,66
7979,R_2QfZBbZL1e0bt0a,22,47
7980,R_Qi8mlEDEmjvnbfX,16,39
7981,R_bKuQbahBo6zRBqV,14,47
7982,R_1M6sD13qTtjfKNr,24,59
7983,R_82Fr5OyUWLeK8BX,20,41
7984,R_2aOK0XDGUKLbdLY,14,41
7985,R_2CevKxl8bFtuRCP,16,33
7986,R_3Phto9WGV9AnU7C,22,56
7987,R_1G3phihDWN6l1UR,22,54
7988,R_6hicCIhdXsHYcrn,14,99
7989,R_2YnAXKDYFcUqnZV,22,83
7990,R_afuQ7UnSw1CAEeZ,22,21
7991,R_6DPGmFcDEEII4yR,22,27
7992,R_OoLUvqTsl1dHezn,22,41
7993,R_2waVvGEDLE3F48E,25,29
7994,R_2sRwQMNfJfS8fJ4,24,41
7995,R_2qyBgp8wgPb3OUi,23,23
7996,R_2E4DgBIS5Wr36LJ,22,66
7997,R_1rJ3pfqYUZPbN49,22,69
7998,R_Xvlc8WfP0W8w8et,22,33
7999,R_u8F1LpRWx4Zv9Qd,14,35
8000,R_1Lp3nbbQlV31rUJ,22,48
8001,R_2dzIkepYnxHdHSj,22,84
8002,R_3lPyzQBlT5pJk9r,16,51
8003,R_xuvVYUA8ql8p2jD,24,25
8004,R_3s6SbDxLpuHv0rL,15,55
8005,R_2RNVzLJYURK5o3u,22,52
8006,R_1NrGf3QR9u26sMT,21,19
8007,R_RXoKS0KBU2iQ0zD,15,28
8008,R_3NQVHtrtuueN5ie,22,63
8009,R_31SFgW5m49RWLuF,22,25
8010,R_1jk5C5y8nzIAYRT,14,25
8011,R_1PZUMTI7gMuQlQM,22,39
8012,R_1mEgwNUSYZhUZba,22,43
8013,R_1HjZNPwcWK0RwK7,22,31
8014,R_5h7p4RG8qrSeqsx,22,25
8015,R_32VHOz0SO904sdL,24,54
8016,R_vN94bAfeSwAJ5kt,22,71
8017,R_2SklAnRYDtU8RDK,16,32
8018,R_1irHbYEpZwWYBeX,24,73
8019,R_AA97cbmh0ALx5GV,24,43
8020,R_bJkqPnnwbUHDA6B,24,28
8021,R_3EGymarWMFz0imv,22,55
8022,R_1eLCc3TnR97dg9o,24,47
8023,R_1FySgibWgRPlTfz,22,61
8024,R_1pKWUES1SkNG6sv,22,55
8025,R_1ON77yRb34sZGum,15,33
8026,R_1imQRxjMnK1I2uy,22,58
8027,R_2wdxHsyq6T48Cfa,18,48
8028,R_3eaytUa8s7jP0dn,22,41
8029,R_12u5NUVMsti4YBH,22,23
8030,R_2YYDyBZg0WE6wah,22,33
8031,R_9NprY9BSgXF9kd3,22,93
8032,R_2QXnUMTu2mdtyMs,22,54
8033,R_Zn9BPlHz5QEjDHP,22,22
8034,R_2ylUtJr3PEGILii,15,41
8035,R_VKgN6BBzRomdVEl,20,20
8036,R_31u6l5zqblYb8ky,22,40
8037,R_1mx5A5q6xLcXure,22,65
8038,R_1eQpffKUnNk2mdH,22,68
8039,R_abArjyTrIVIg4Ux,17,70
8040,R_1kIBK5CXBzYcT1z,22,29
8041,R_3MRJ695QLfsy6bT,14,24
8042,R_3O2YWUjBgihHGSU,24,18
8043,R_271C3FemucfcGxO,15,32
8044,R_269hLh02iF2h8t8,20,72
8045,R_1g71m3lmo9jqz7b,22,63
8046,R_2bZYEB1pUxYtgRz,22,63
8047,R_24OSSm3yQV6FWzD,15,72
8048,R_2CpP23J0mGQ8EwH,15,54
8049,R_3gYhTXt5DMR6hCJ,22,58
8050,R_31sm6ZaJy4wiZHz,22,64
8051,R_2Bs5CviHT60VkSa,22,29
8052,R_AO0buYSaQ57BvOx,15,59
8053,R_1fa7NWxgHBdyU17,22,24
8054,R_1o7It6ehegGJUSQ,20,39
8055,R_1l67CPaMhFbwb1u,17,64
8056,R_2X5PwufWXvyUYt9,22,56
8057,R_3Hqb7Slwt0fezkr,22,44
8058,R_6XP5mzROsnlxgMp,24,63
8059,R_2R3q01hR4DiJVlD,22,39
8060,R_33q14hlVy1Ld7PD,15,29
8061,R_3PBPcGfetmkZFLD,16,67
8062,R_3GDkjpIwxdpDQRl,15,30
8063,R_2zpw9xJ1febfcRK,15,54
8064,R_2QuGXrfvVRkk7e7,14,34
8065,R_1Oxb3pnTzy5cn2J,22,67
8066,R_tWYelWhv5kAkeSR,22,21
8067,R_1pJS217IW9bNVUX,22,68
8068,R_3R3cMdkHKwspB06,22,33
8069,R_ODVBOabs5vYO7E5,22,25
8070,R_2ru2wbye7CJYMrK,22,65
8071,R_ddwj49sNCnRiIMN,22,74
8072,R_1rlcblwARLL8Q50,17,54
8073,R_2upv9DXy5oGLpEC,22,58
8074,R_1f7vqcbuZKtdQWV,16,74
8075,R_3qR10KgHHSHTCkd,17,39
8076,R_O9aynhB6354BfVv,15,49
8077,R_DCsABIUAsV0vbq1,22,47
8078,R_PvwpVoezVdxojnj,17,36
8079,R_2VKg57JQ3hpzHx9,20,43
8080,R_djrMreXo9aUjE3v,22,55
8081,R_1gCRTpmFzXtLuXQ,22,42
8082,R_3F3wiIAlN6R7F5Q,22,82
8083,R_1rNCacDBsLf3TnD,22,49
8084,R_2xIQazIYb4olWHE,22,21
8085,R_DpmLwjReJoiLrcB,15,27
8086,R_3L6L4mL7s1Pxapm,14,62
8087,R_22sKqCce5puMC3q,20,48
8088,R_12tB6fneuGc3bWv,22,34
8089,R_XtTiCP3xJhErjMJ,22,31
8090,R_b9lKFdCqKcbRE77,24,23
8091,R_3JKtuhz7e44OQpF,24,71
8092,R_XNBdm5L3PMT3ePT,22,68
8093,R_12z4OyId0qSnoF1,16,44
8094,R_RDovJWukcrkr7Kp,22,71
8095,R_cTSVbaGQxZ7e7Ul,24,42
8096,R_2aa8QhiP5u4ZJlB,25,37
8097,R_29oFAFvN5t4RFDe,22,23
8098,R_2Yohr00vSgpGinJ,15,61
8099,R_2WGvTZRzZSag5he,22,37
8100,R_sG1TGBo95eozOhj,24,29
8101,R_3qqUww9Vnx2ATUe,22,48
8102,R_zSEr3wl5uWL8rqV,20,50
8103,R_3M52PmBsL6r33Lo,24,44
8104,R_1hYZCkNm2i0vxjQ,22,67
8105,R_1BXb0zbSp3vqs29,16,42
8106,R_1gwnnaqUOajLXpj,22,24
8107,R_1n7QFLmmCBb2Drl,22,69
8108,R_2WxlfZgrRCEaJuf,23,63
8109,R_1Cdwh4LZLzsm4eB,14,35
8110,R_2q4YLfoxxFS41pb,22,60
8111,R_12P7gT5MkFbHGKq,14,27
8112,R_1PUHbAmDo1lSthN,25,43
8113,R_1pGAEXkeCrCwFXb,24,21
8114,R_3mdUxYjKbcNtRQV,22,61
8115,R_1OIxkR2rrVRC4ET,24,29
8116,R_25XYTQhQbgCjvNQ,24,43
8117,R_30kobQRnoQ6zFcx,22,72
8118,R_BVSLftOiANWUiKR,22,64
8119,R_1FqxMglX65DTLUt,22,43
8120,R_3KryUIYeejCojC7,16,56
8121,R_02RQeUD92qD3kVH,15,68
8122,R_1OoF9NuJI7YfqLh,25,42
8123,R_1dtQm2mANuPJ4M5,22,76
8124,R_2DT5ZjOrxw0aw1O,24,77
8125,R_2WNox4cZKTRVNGz,22,48
8126,R_2B5VmiJax2kjs66,22,57
8127,R_3lysCOpXL4MPiW5,15,59
8128,R_wRgTsQXLQ0gRFst,22,30
8129,R_XTgeRLUXNGDXe8x,14,60
8130,R_1dofaefZ3sEIKdu,24,35
8131,R_2y8lmslUfcEy8z6,24,40
8132,R_1dBabFjsDjFggm1,24,55
8133,R_3mn59SkOD60kn7r,22,45
8134,R_zYyd87eZcS2kUKt,22,62
8135,R_1otqmeogZjMQI5h,14,38
8136,R_3jVYWaNoySFBzaM,16,71
8137,R_2rvmX2PY1QIWIOK,22,33
8138,R_32YpwnZlGrw0XLv,22,41
8139,R_O7L4PVPBKMy93ep,22,41
8140,R_2c72pruw4zCZqtZ,15,60
8141,R_2XoLM5C1UuUGco5,24,39
8142,R_3KNERmehjP9wGrW,22,36
8143,R_1rcDS4RdoNEYdQw,25,38
8144,R_3R3ZhIsLV9PK7NL,22,34
8145,R_2DZHyMBJEm7Pv3D,15,65
8146,R_2ea853SqP8QvHN0,22,31
8147,R_ZkivKM2dMEBfVO9,14,31
8148,R_svZwmjh0oYGPQkN,22,19
8149,R_OPCOc6M8AgWVQQx,15,32
8150,R_3lPLzJHpokMEHV5,14,22
8151,R_33klSEEa72GiSNa,15,68
8152,R_cZK9lMMHTEAZOx3,17,77
8153,R_2UctRVaQKb7DbEs,14,30
8154,R_3imAYfvqRd2CtLI,15,40
8155,R_cMTolPrzUnsx2RH,22,63
8156,R_DqpqcTDAJ7q2AN3,20,62
8157,R_2q8EPVZNrelaSCu,22,33
8158,R_TtPcrLVddF0y5Il,22,58
8159,R_vfzp7U2eq2Z7x05,15,29
8160,R_3s6oZL5JHJYlB8A,20,62
8161,R_3COrof0VfjBdDos,18,39
8162,R_2vf6zM80Gr7JpbX,22,72
8163,R_3Djby3Ab6iR9CTO,17,62
8164,R_3nuOXZugEjYqLJd,22,45
8165,R_2us17bIjcOnqjaY,18,29
8166,R_1dG4PdRxm3zDpiF,22,22
8167,R_3QEmRg0ARVQmVJo,22,72
8168,R_1ieCcCOlvpsAtxC,23,42
8169,R_2vYxTKZJZQvJZfa,22,69
8170,R_es7hsjVp6lXy8dr,22,69
8171,R_1IEp5uxQZKwmEqf,22,51
8172,R_1rCdc6tOMdCZRDO,24,28
8173,R_3ncSDXzvn9kScis,20,51
8174,R_1nPeTgwxSBei7ri,22,45
8175,R_sBjCffP23uIWclH,22,55
8176,R_3GAQpUNbAg1LEDK,22,37
8177,R_2A114tGU6yQkUnm,24,48
8178,R_NUU4noO21llWCYx,22,61
8179,R_3NBREEVwF4wD7lO,22,65
8180,R_3KIqMOSSm0vZVur,24,59
8181,R_1re0B8CdvrQqZ1V,14,45
8182,R_1IplOxlC8ba6dSp,22,21
8183,R_viR5kEGFeJ9kMCt,22,47
8184,R_2EAaYQNpHKF4TR8,16,20
8185,R_1Cxx0jJ4CkV0nmE,22,58
8186,R_3PAA0p7YhxTlK6H,22,25
8187,R_1GCEdsnKYMb8skQ,14,54
8188,R_wUlpTIAX7Q4GRsl,24,36
8189,R_2PjJ7TeoZk5LM3R,14,53
8190,R_xuAfZXNHlFksFMt,14,64
8191,R_21p4OIz6Tw5axD5,25,24
8192,R_3eakHW4NDiOtTXY,22,57
8193,R_XOjinnBj0XDvlTz,22,46
8194,R_1hXtnwpluoMPOSs,22,36
8195,R_2q1qQBPkZ3Fcs5K,24,51
8196,R_3dYaLbR5WkIiNV5,22,46
8197,R_2aL9yF7en40zR7d,22,50
8198,R_1kXrpqkaOp7IeMo,22,46
8199,R_1KqJlJPFguFy6NO,24,53
8200,R_1OIAFqNweaYCBC2,22,31
8201,R_9GYHLh7AteTOzLj,22,46
8202,R_3ISqS2acaYOrjnp,16,73
8203,R_2tJWsWEjTVcBrq1,24,27
8204,R_1MXOYwcIb3qn1cA,22,40
8205,R_2alSqloK3RowHx6,22,46
8206,R_esqspzo90UcSVEZ,15,70
8207,R_1M04hLOGVU6BwHM,22,42
8208,R_1DCKFHKuhA3SaKu,15,62
8209,R_XjKDaoYaQsWdv4R,14,33
8210,R_3dY6PQZq8XWp9SI,24,36
8211,R_2TNVcgziEyJT388,22,37
8212,R_eQKM6W1tjruE2bL,22,30
8213,R_sHwifTpbPgBDxex,14,32
8214,R_2fU3zoDgMlxo7aF,22,19
8215,R_2awUbjzHEzcvShv,24,19
8216,R_3JkshEek4BsZOV6,24,21
8217,R_2QlcZuZG8g1DJkS,22,40
8218,R_3M3uuMWtZ5nWv0A,22,29
8219,R_2WOtUF47c6Iwyl8,22,30
8220,R_22V6NqGC7GZhTph,24,61
8221,R_oZTCXMh7GRUzTrP,22,41
8222,R_SQ0EB1p744XepA5,22,44
8223,R_274gJgy9Kcqr7ib,15,51
8224,R_29tQ2WR8jspvY0R,22,41
8225,R_AmqSr7pTVsSko01,24,21
8226,R_1r1zcjisaC1YzNn,15,73
8227,R_2SrdLeKW3CveW3l,22,68
8228,R_3n1OZVT3zDLM26J,14,58
8229,R_3PnvoKZ9Fyxmdrl,22,36
8230,R_3EbZFu61VrWitr3,14,30
8231,R_2dsTnPRKp6mAoWI,14,55
8232,R_3s0aF0t0Q0LGI8o,22,57
8233,R_1o1HAc4I6l7LHoB,22,32
8234,R_3PNxdQwojJWVewl,17,65
8235,R_2frPwxrq0dyfCky,24,55
8236,R_Ap3WmsVFoV7tkK5,22,47
8237,R_u3rERwjkEU4C8hj,22,25
8238,R_2asfHUTKkXvxX4d,15,49
8239,R_2TGyyJhMj0D44Qj,24,52
8240,R_3NDTahkB8aaVO2B,22,51
8241,R_2cBnMDNnUPUfEcY,22,49
8242,R_1gwg22zq954QuYg,22,90
8243,R_3g1UbpOLfnp6Nxo,25,34
8244,R_1EWLaedl43grGkJ,14,33
8245,R_1IrWJba0dRoTPq1,22,88
8246,R_VHVeFc8kuLgVl0R,14,46
8247,R_1GKsTBP4dd4llVv,22,55
8248,R_1OwQw6a3dEl3yt3,25,42
8249,R_bDFGLJlFpwQHzxL,24,43
8250,R_2wHSGuTjaioyaJ1,14,38
8251,R_3n2WllXALhthy80,18,67
8252,R_2y2fZo8YDlYRi8p,25,60
8253,R_TuTsspP3TB3RPTr,18,57
8254,R_33yD5wRodyrQsyw,22,42
8255,R_3IabULTt2jy8zhd,22,68
8256,R_1n6XRasaMv36iBY,24,35
8257,R_d0hODSmxqXEcUUN,15,64
8258,R_09B160mRqikq7W9,15,72
8259,R_24ithbe0x9P98LN,16,73
8260,R_2YWAyF2RlYUrmja,22,49
8261,R_BK8PI1xlTz0Evdv,14,57
8262,R_2ON09xjIenuvV0l,22,66
8263,R_2fJujp3a8NhRfct,14,41
8264,R_3MbpZz6aJXYzwpF,15,58
8265,R_ZK4SVWkMrIhwbbX,24,31
8266,R_bOsxlVyeIZ08AQp,22,39
8267,R_24zOnROPevhiwtO,22,57
8268,R_2Ybr7DxO7UXZfjj,17,67
8269,R_11cF27uwaLcEshd,16,53
8270,R_73DJokHZkUgBUK5,22,43
8271,R_301Z9xfX47ktIpd,22,37
8272,R_6YcZvxdmTrtmxyx,14,66
8273,R_331of8tF2RxcXjR,24,41
8274,R_1JUzMioFyl2dmY5,22,75
8275,R_qPzXhfqXBgdkhxL,24,40
8276,R_2eV9kaFXntKmYyO,24,32
8277,R_1g59HFaprXnzkWm,22,30
8278,R_3F5pbQP1CQ3y6y9,22,34
8279,R_3MipEIphM2cpANd,20,41
8280,R_28PcUNcK2NbIC87,15,54
8281,R_2wRM6V3ACZezECT,24,42
8282,R_2pJKjlZaxUYP7Eb,14,34
8283,R_3MsY62yRo0jwBvm,16,69
8284,R_1QFc1lHoWfwppvu,24,45
8285,R_Q4bze2YBSeW6BcR,22,27
8286,R_3M5S2W5IoSF2rSw,22,48
8287,R_abNzX6WFiUAeyxb,22,52
8288,R_1dlRcXRIK1ROp0L,20,66
8289,R_1js14e4dQqbm70c,14,58
8290,R_2AS8L4lXi1SyAP4,14,25
8291,R_2zS9Un4GVAnkbum,20,36
8292,R_1Cg5V4CZAl8CknJ,20,50
8293,R_qOP2gL1P5ce09O1,16,41
8294,R_3qIMQhNDlSOa4hf,15,54
8295,R_1nNrstXoDNh0nuo,22,43
8296,R_9nu82TzgGwPb5Jf,18,37
8297,R_AHZdL01XJRkR0Yx,24,33
8298,R_2TFVu3x2HtB3Je1,22,72
8299,R_0Ar1FY78eKsZZo5,15,74
8300,R_2a954cgjpKMfpsE,15,38
8301,R_3CDYFgwsmfTShWY,22,83
8302,R_2TsHunWoEWuMKRt,14,21
8303,R_3fGBSMDGxHiy5XH,24,58
8304,R_25vIsaSNM7SCcWy,24,57
8305,R_29dd1jf8NvRcoo9,14,73
8306,R_5sSHNgkfNZIQy2t,22,56
8307,R_21FiFQjVlisAdIX,14,65
8308,R_3jU2P0GMNOnjt0R,25,53
8309,R_0uBIZKJVTEpwjpT,22,41
8310,R_12g5QkSJI1RKPOM,22,64
8311,R_2aRVJ0muviMYnl4,24,69
8312,R_211hxztuwveRdAA,17,37
8313,R_1MKbSsrSpHpoJKi,25,61
8314,R_bKSdK7mnIxRo6CB,16,41
8315,R_1CwQYMjgEuKkqlf,24,30
8316,R_2QoGhyoBSaM9uQy,14,38
8317,R_1C886GpZ1TN4qsT,22,60
8318,R_tPvXS2njp04CUff,22,45
8319,R_1K3Iwi7vsKmxUoA,22,54
8320,R_1eY9o6dcgsB0qr9,24,65
8321,R_2xWPjpNhIjQOpoi,22,69
8322,R_2UYs2oytkyff1li,20,35
8323,R_1K8RD3p9lMxDFOW,16,87
8324,R_PUTKZfiILE82Wu5,22,53
8325,R_1Qg5qenSoJcR8oh,22,18
8326,R_26mZJnxEp8bxlrm,16,52
8327,R_qUSUp9xkeZidgPL,17,53
8328,R_3NEQ60Is1X3NW3K,24,27
8329,R_22ueFlfbpozNfVf,14,66
8330,R_21zHheeff3A6ErB,17,43
8331,R_6xIeFzSAVmzOV5D,14,29
8332,R_1ezVlD0fhQnETwq,20,49
8333,R_3PK0vfiTDHfkjst,15,63
8334,R_6qZebiOUwnx9adH,15,37
8335,R_Avuj4YK22RUcJvH,14,34
8336,R_27Pzo2mtVT1o4rP,24,59
8337,R_2OHd6jhwdnSxPqJ,20,55
8338,R_02umG7oilzaz6k9,22,62
8339,R_3J9qK8uEbtFeNJI,16,55
8340,R_25tDEKOOw7dDERp,14,38
8341,R_beGDwWai7CdtmFP,15,32
8342,R_3MPuerc0gtQmTqm,22,72
8343,R_1OxYBOoXq1BJiXD,24,63
8344,R_2Yt65ZISp8xYySH,15,59
8345,R_1JJU9XoS3vx7M2y,22,59
8346,R_3IQM26A3o6W41Tt,14,50
8347,R_1nUPvXAes06nU1L,15,49
8348,R_exniqESmX6w0cWB,15,62
8349,R_1jwUc3sBULX2kAw,20,48
8350,R_1lnTYATiSpxDb4t,22,32
8351,R_XO0jN5gpOmsJ6jn,22,47
8352,R_3PiNybez7IJ7VL4,22,46
8353,R_2ByYWWZYPR815fz,22,66
8354,R_2f2TBPKxsUZiTHV,15,72
8355,R_Xk24ZIOKotsHP3j,22,62
8356,R_1QmRerA0qnVMiAY,24,26
8357,R_d1lJu8u2PQVcyPf,18,53
8358,R_3qHEmHue80c0fgx,22,68
8359,R_10uxuMnWLYtixxs,15,63
8360,R_1rInu0fRqfHIYqU,15,83
8361,R_1DqWwjwrmLss7yg,22,29
8362,R_1I9FGzeNFJCSJ3P,14,60
8363,R_2uD6lK2OVwo45Mt,24,69
8364,R_3Ra5ehMRTWygPAz,20,56
8365,R_SH5lfFtOVkD0Uyl,24,32
8366,R_2wcO8H29cARmLfV,22,79
8367,R_3qDTNVL0veq8D9K,22,53
8368,R_2TNTnmLjUHU2htH,17,65
8369,R_3GfuldUO6f7Ocru,24,59
8370,R_eh8sSE6RsSNpMLT,24,80
8371,R_Tj569d99a7HLeAp,24,60
8372,R_1kSyAzoH5ITDke2,22,52
8373,R_OfkeWEGx6724Nep,15,64
8374,R_3DnKWoOnai7WQGJ,15,47
8375,R_2SdF7v08PZEX2KO,18,33
8376,R_33rnIcoWz41RrZ2,22,71
8377,R_3pa85ftvfI4JKR8,22,53
8378,R_2CcXtUftZDf6jIe,14,51
8379,R_2zon8bSQeO57GuA,16,37
8380,R_A1J5Y1xfXDM2Bep,14,69
8381,R_3G8JzCjcvxMQgcU,15,72
8382,R_1r9f46CjbM0Vp9J,24,64
8383,R_1QoVW6orNsZlEO2,15,59
8384,R_3e20cUF9ABVIr25,22,66
8385,R_3oGhyeqheCqUOo3,22,54
8386,R_xfnCqxn5cdopjix,15,39
8387,R_42hNRkPxrCbopmV,24,45
8388,R_brVXx1Kyj9IFZXb,22,57
8389,R_1ILvugkqKiEE4oO,15,84
8390,R_1qUGpjGh5C2011M,24,22
8391,R_2xQ4wbQP7RbIgqC,22,50
8392,R_2wt0NFqlqSAM2ss,15,35
8393,R_C9VXx1CvskJN409,15,31
8394,R_1RJQYuxtrFm5x6h,15,52
8395,R_1DoHs4kh71DQYeA,22,61
8396,R_RzeZfcxemo7fHGh,25,41
8397,R_2foJxXzfVmReLz0,15,54
8398,R_Wr0eCth5an02rER,14,28
8399,R_3svN9FvVi7ImMu3,24,34
8400,R_vpChXpENOv7ugmJ,18,60
8401,R_b7LQbuhUSH4wuat,22,64
8402,R_3LZ1yv37JWXDdYU,24,36
8403,R_6z2ttCQATDALfuV,25,69
8404,R_23faPobi6bJprVD,15,22
8405,R_244V4Nk6ZEeP8Mp,22,41
8406,R_1owfmUnrgVF2al8,22,54
8407,R_2pY9Oi0ewpNW6B9,14,63
8408,R_2oBk9YM5iinHx4d,22,38
8409,R_263XcIyAH3k9PoO,22,60
8410,R_2tbx3Klz7YN789f,22,29
8411,R_2zFT7Nq4LujGix0,22,54
8412,R_1I5wcZsaCCabIbD,17,48
8413,R_1dKLQv1ZEg1hSSW,24,59
8414,R_2xXXeop0jyTfEQY,15,53
8415,R_1mmkbo6UQfKtsDs,24,71
8416,R_3KUwwIdELRHmrOb,22,60
8417,R_2V42qRzDxWYw41k,15,34
8418,R_3fVmfiMcMWDSiXk,25,67
8419,R_3HuJyccZ2Em5jBV,22,39
8420,R_2WO4YklzckW8VAX,22,57
8421,R_O2lVvBNvAgMNBIJ,20,77
8422,R_2xwPejdoKNFUKSy,17,44
8423,R_2tu3yFyC9aRfQo1,22,67
8424,R_0qA9UP5o3z9fhnj,17,55
8425,R_3Ny5y695xOTaXKY,14,22
8426,R_1dAFtuoWbtPOqam,22,62
8427,R_3n938p0XHLH82Vd,24,49
8428,R_qyfOMQfMWSJOReF,24,58
8429,R_1GEvPiMNIiR666h,25,50
8430,R_2RPPaX025mPJlSb,22,44
8431,R_2P6ZDcp5hTON8F3,24,57
8432,R_29ihRAKv6NX41qI,20,29
8433,R_2rlt9VxA1nn73HF,14,49
8434,R_2t5JHFPa2tAv4wl,22,47
8435,R_3pa2n1DYEAqi8GF,16,59
8436,R_2YAsSD0BX4vQm54,20,36
8437,R_1Fy5xGvwVscWIYt,15,35
8438,R_1jSS0BcfFi8pe3d,22,59
8439,R_1mfTWN9gAfG4xZ2,14,40
8440,R_2zuqSWNer9KVD6A,24,41
8441,R_3M4ohie7F5f0ijA,22,77
8442,R_2YOZjTjtvwFATSH,17,61
8443,R_22t5uAOnIVybFNO,22,37
8444,R_2e9yxQ6b017uO5D,25,44
8445,R_1FJRHUqPIo9Qj0w,22,69
8446,R_Dwa3r1wkJu2dFv3,22,68
8447,R_2ttJoa4i5h7scRS,24,45
8448,R_VIMWrki9PZtSOEF,22,73
8449,R_1g2Ca0hMo4jJrlH,24,43
8450,R_3EMz9aEA8MUvSSd,22,47
8451,R_2zcowiscUMzIc1i,24,68
8452,R_3qsuBbz7RFTYSTn,24,67
8453,R_3m4qCwmlyGROQvX,14,60
8454,R_tJnRBc57ahIHO9z,24,37
8455,R_3fisjX7Nf36Mazv,24,52
8456,R_2PAReHPCeYa4AIb,24,42
8457,R_XhmMzcbsZu391sJ,22,46
8458,R_24Pf2jOXbvZ8RxX,24,52
8459,R_3njT1c4XyhGVpAF,15,41
8460,R_3PAefMfxt8vqrd7,24,36
8461,R_3G7fDWYO7NJFdxL,22,47
8462,R_3Ok5eZTRmRbSaCE,16,27
8463,R_1dyOF9cpAHuBsta,22,60
8464,R_2pLaFrIdzSIPHIX,22,88
8465,R_1Cp5vST6SWkFhJf,22,65
8466,R_2WYd3L3k3ViR0B8,24,43
8467,R_3fOu73zFsozofdm,14,39
8468,R_1pA69gxo8iD1xhX,15,53
8469,R_3PXNNpPMmR8hETP,22,61
8470,R_2e3bcfPnWYquPaG,22,60
8471,R_1mKrGgAFtYejDmX,15,49
8472,R_3dVPXOaTR6XhrlG,22,83
8473,R_cZKXZZlvVzOZTVv,14,40
8474,R_3p5UYVUisXqcmCl,23,67
8475,R_27KH7FlEOOSQhRS,15,50
8476,R_2YDm6mZzUveZSA6,16,38
8477,R_1ml8PzSXWZj6ZSW,15,45
8478,R_yrNrScHIxQ0n757,14,35
8479,R_2EbLCYRxW71fFwH,14,44
8480,R_yrxkHIk5yjnAnxn,22,31
8481,R_1F3xPgcFRclX2dn,24,63
8482,R_3MbTOKa7xmTdIqq,22,24
8483,R_3fqpZ4ZCbeIH1DD,24,60
8484,R_1cYeHee9f6qsFY5,15,48
8485,R_3fCTss8RGyuxaIh,18,66
8486,R_3g1vnoNNruACprZ,24,62
8487,R_6SEx0jZaMvxvCY9,15,70
8488,R_p4uh5CuT8nnWNGN,22,41
8489,R_1mPJCMpGbJ49Mbg,24,34
8490,R_1Fy5M97LZkdMuHU,22,78
8491,R_24HnUfy3NS41i15,14,60
8492,R_1Fa0AMv3YeMPqy8,22,76
8493,R_2CwgbugGIzTaCfA,22,76
8494,R_2tofTLQj6ntVm35,24,71
8495,R_3sggRBfkKOjOo5s,22,56
8496,R_3kvS9DsoJVvxmUl,22,29
8497,R_1LclgTqRR7mdWO0,24,68
8498,R_086w0tlXcNQkXHb,24,25
8499,R_9LCXCnQKlmtQ9zj,22,44
8500,R_3RemfPTWlLDjfCj,18,74
8501,R_RqwGHqkKvJfEnC1,20,50
8502,R_brbAwS7KcM1lFXb,22,27
8503,R_1156DFtIAonF0hy,22,59
8504,R_2bK74s03Bs3LmFq,20,66
8505,R_21BYaZchPLAeIqA,14,61
8506,R_1DUszx54m3AUQ94,22,40
8507,R_2ClUXJ5iR0j41df,16,64
8508,R_2e50nUN156W5NEh,22,18
8509,R_3EoEvfb9zDFuBII,14,56
8510,R_3iwAfED0agk6nAn,20,50
8511,R_1j8PPWqWSDJfLnP,22,37
8512,R_Q5mgydvXTFWe9Rn,14,22
8513,R_3Ms4ixy6TdAYaQo,20,61
8514,R_2ANDQ0hoKuolxmh,17,35
8515,R_SUUymzVuGAg5bqh,24,64
8516,R_29iR2OpPYvWRLFL,22,65
8517,R_xFLzUvaltXW0oNz,22,65
8518,R_25vAVYev6H0QyFI,22,41
8519,R_898vRUC4CfVQL8B,22,57
8520,R_1JOsjVtghpvtoK7,15,70
8521,R_12095rwidqwkc6P,22,51
8522,R_b7b9s5qFrvTzhyF,15,76
8523,R_UGSjxThVuCoIpj3,22,81
8524,R_2VeYKohYwsuKhEF,22,35
8525,R_3dEoa8Y4DjwVyFN,16,30
8526,R_XTFzZMpbYG9zgL7,15,49
8527,R_0P5RUMEjgNcFIo9,22,63
8528,R_21omPumbs4GRRBi,14,44
8529,R_2aQ5JvKrJWbFfUw,15,46
8530,R_2riGVJ3Ar6JGFpS,22,29
8531,R_cT55k25DbR0ISGt,14,27
8532,R_SPJUQPz8GhH9hdL,25,47
