"cps19_ResponseId","cps19_education","cps19_bornin_canada","education"
"R_Og2XOqxk0O1tNId",10,1,"Postgrad"
"R_3oR6j1DvgcZDHz5",9,1,"Bachelors"
"R_1JRX1EuddPzBxXh",7,1,"College/Trades"
"R_DTAgt7pgBUH7XYR",9,2,"Bachelors"
"R_3dSEUPrALYaNVO9",8,1,"Bachelors"
"R_3QWPNBpQo4oXSQi",4,1,"No degree/ diploma"
"R_26kWTo9faee7xLu",7,1,"College/Trades"
"R_ylofSMKnpnqlAZP",6,1,"College/Trades"
"R_2CghT2Rm22NuvH1",7,1,"College/Trades"
"R_3JejDzqNGtUL3Cb",10,1,"Postgrad"
"R_1i3vSDFe2883S2Z",9,1,"Bachelors"
"R_31Qvq5WogGmgP0l",5,1,"High school"
"R_DemGW1FuxlkJ8jL",7,1,"College/Trades"
"R_1Hi6HRUCRY1gN3e",6,2,"College/Trades"
"R_2VNLQEn1qG8gG7t",11,1,"Postgrad"
"R_A7FElwTQFUZBBg5",7,1,"College/Trades"
"R_2AQjRmTdxuLz3wU",7,1,"College/Trades"
"R_3ML4HguQf0NmIGO",5,1,"High school"
"R_1opwQkyff85vdMd",5,2,"High school"
"R_3nHFkcHtv7dgTSa",8,1,"Bachelors"
"R_2rxahl6TCpcJUAs",5,1,"High school"
"R_1H6MVYl8gCOHJzq",7,1,"College/Trades"
"R_2pKb6wrzzRpp0BY",9,1,"Bachelors"
"R_1LYe30oi9OE9oLZ",7,1,"College/Trades"
"R_2TBDYF9fGkGZff0",10,1,"Postgrad"
"R_2TAlhZS5CLVei1T",6,2,"College/Trades"
"R_2Qgk0txo5RxSqfs",9,1,"Bachelors"
"R_1itHc0L7JWHCepa",9,1,"Bachelors"
"R_27fZh3ybuvzLmwl",10,2,"Postgrad"
"R_2TNtF0XeUiPfVas",2,2,"No degree/ diploma"
"R_216fVG4noHvT6Zq",11,1,"Postgrad"
"R_1rpNgGzezxxIMKb",5,1,"High school"
"R_3P4TaF8i8AGiLXR",10,1,"Postgrad"
"R_0VySKn6nFsqvDIR",10,1,"Postgrad"
"R_1IEMTWtmuy0zqx4",9,1,"Bachelors"
"R_1DwJBzdN60K7FQh",9,1,"Bachelors"
"R_3O8ITGXptb9Iazl",5,1,"High school"
"R_4Mfj2vqtrmwsmid",5,1,"High school"
"R_9ohp7kkDjkoWsPD",4,1,"No degree/ diploma"
"R_1eF9dAolWzsx4Pi",9,1,"Bachelors"
"R_oXCkhtoqzXZxbxf",8,1,"Bachelors"
"R_3Rr8Vo5o0K7Uz2u",10,1,"Postgrad"
"R_tVDvUYawZy4Z8c1",8,1,"Bachelors"
"R_2X6Amt6owpKbZhw",3,1,"No degree/ diploma"
"R_yqAIZi1PIcUjbKF",7,2,"College/Trades"
"R_1IpcKtQuF5R4LtF",9,1,"Bachelors"
"R_1Q6g8KEMmNuF3Fj",11,1,"Postgrad"
"R_1FrgKNb0mxyBNFJ",7,2,"College/Trades"
"R_3HNcvyI65bHP4EA",9,1,"Bachelors"
"R_2f8wp28mggj7i3s",8,1,"Bachelors"
"R_40Bfz7gZ4ROMDOF",9,1,"Bachelors"
"R_54nh3AAd48uWmLn",4,1,"No degree/ diploma"
"R_1g7KPbwF0MhMXh4",5,1,"High school"
"R_3hAR9qSi159ux5j",7,1,"College/Trades"
"R_1CjuGSlSPE19CvF",5,1,"High school"
"R_3KJvAozCV1hvVpT",5,1,"High school"
"R_2B8q3liiwhTmXgC",10,1,"Postgrad"
"R_3OjegUdQmEPchbq",9,1,"Bachelors"
"R_2tqXM4TKz8LJfII",11,1,"Postgrad"
"R_4YPEshIjFYy7HTX",6,1,"College/Trades"
"R_2uPeseMGBpz8ulJ",5,1,"High school"
"R_3ey8vd0Mpd91bAa",6,1,"College/Trades"
"R_2fIrutdsPOSdNmX",10,1,"Postgrad"
"R_3n1JbUWs534iUdk",10,1,"Postgrad"
"R_3kGt18o7t9w7YpQ",6,1,"College/Trades"
"R_3CUT02qPyqUQU21",8,1,"Bachelors"
"R_3fHtwXtx1mGPATb",4,1,"No degree/ diploma"
"R_3PKUXIBTNsDHOCB",10,1,"Postgrad"
"R_1QL1wKxoeysQ4ig",7,1,"College/Trades"
"R_2YSpA5I3vDX6I69",10,1,"Postgrad"
"R_1JRRgEMv0Oi7U1X",6,1,"College/Trades"
"R_1GDFamG5DN7xwCR",6,1,"College/Trades"
"R_3n3eHezGcXiLV3D",6,1,"College/Trades"
"R_1Nh8wx05y6BfNgE",9,2,"Bachelors"
"R_32XhI05l93cXNbl",9,1,"Bachelors"
"R_30qqWvnoBkuvBo1",4,1,"No degree/ diploma"
"R_3g7nPf9QFAwiJaF",9,1,"Bachelors"
"R_1GQu20Ne2joPn7x",9,1,"Bachelors"
"R_3j7gKL6bsoTxZOu",5,2,"High school"
"R_2qq4QjOvCdYWQO3",7,1,"College/Trades"
"R_3HGfQcz93uctIAR",7,1,"College/Trades"
"R_3HN9dIcrMc11iLh",7,1,"College/Trades"
"R_Tj9WnPTB7aegyLn",5,1,"High school"
"R_551ZLUMVZeQUZc5",6,1,"College/Trades"
"R_3fw7xDn1YV3Brmn",9,1,"Bachelors"
"R_21h6e0jRzqjJ0I1",11,1,"Postgrad"
"R_3GBN5i3NGKwLJi4",7,1,"College/Trades"
"R_3fdTIRai9AgSPBa",6,2,"College/Trades"
"R_3oFqVdcPUNQW2Aq",9,1,"Bachelors"
"R_2tbch0RLMy1X9UR",6,1,"College/Trades"
"R_2ATfhaMuKjWAF0k",6,1,"College/Trades"
"R_1CBLtdqgXu1l85K",9,1,"Bachelors"
"R_2CeW03UdR7I7FLY",6,1,"College/Trades"
"R_RqwPeJvPKAqm2EV",8,1,"Bachelors"
"R_3lYRcnUfjZ9iEtX",8,1,"Bachelors"
"R_1hQrceq3JY3XCvh",7,1,"College/Trades"
"R_3I3SzeGL1uZMxV8",7,1,"College/Trades"
"R_3RxbW015YsqMaeE",4,1,"No degree/ diploma"
"R_3Hv8cQOu46SV2ze",7,1,"College/Trades"
"R_3peRYjrbFobASav",9,2,"Bachelors"
"R_NXvVOP1TWRjiaSB",6,1,"College/Trades"
"R_2R1RB2ldplGAIMC",9,1,"Bachelors"
"R_12fOluQFyK2xjba",6,1,"College/Trades"
"R_3sv9nVcDP19qM96",8,2,"Bachelors"
"R_1lzxYnZyFDzBTwX",7,1,"College/Trades"
"R_C9N9lc6hFP670sh",9,1,"Bachelors"
"R_spNVJo8CB8vXVcZ",7,1,"College/Trades"
"R_qU5fW5kwXkisAq5",8,1,"Bachelors"
"R_2XakMrcyMzwqHU1",5,1,"High school"
"R_3fqHqkSDhh7ZtRU",7,1,"College/Trades"
"R_1CBbdAV38ltwX06",5,1,"High school"
"R_XO42xX4aYdx3Vh7",7,1,"College/Trades"
"R_8i6VFXHolAc4XkZ",10,2,"Postgrad"
"R_bNlsUUcVzW3wDeN",5,1,"High school"
"R_2xQUzCVUotNNckd",5,1,"High school"
"R_3lPnE3TL1VVPyGZ",6,1,"College/Trades"
"R_1eF3xbCIV56AWbE",8,1,"Bachelors"
"R_1q9beNvJJIZdnOU",10,1,"Postgrad"
"R_A72rcjv63Vx9Fm1",7,1,"College/Trades"
"R_3EmA1nu0BXSuEP6",7,2,"College/Trades"
"R_2aWiFheDNCurDoK",5,1,"High school"
"R_2asfJkEiLsCS4tV",5,2,"High school"
"R_XA1imJQdrkjvo09",7,1,"College/Trades"
"R_1MWjuPVaHJmWkUq",10,1,"Postgrad"
"R_1IEE88PGvw1H8jS",4,1,"No degree/ diploma"
"R_1Kd481jqIj8nY1R",7,1,"College/Trades"
"R_20NHlVLEPj6EsEr",5,1,"High school"
"R_2E5e8u8DBCKGNnv",7,1,"College/Trades"
"R_1EWhVEme7SN6F3i",9,2,"Bachelors"
"R_23304mqXmsGZbzn",4,1,"No degree/ diploma"
"R_1JF6W8vWwZdxkrk",7,1,"College/Trades"
"R_1JQ4ivNkTsiKnte",6,1,"College/Trades"
"R_1BUwYz6U9lOTQat",10,2,"Postgrad"
"R_3rJ6MjXNQwgvkOp",11,2,"Postgrad"
"R_WBWi4A1VieDfUpX",11,2,"Postgrad"
"R_SIXRUj6sdGUkMUN",6,1,"College/Trades"
"R_2e57vaRM0FA9SRR",9,1,"Bachelors"
"R_OHxsI5jLsXgbLR7",5,1,"High school"
"R_1jw6VMarZE8lCqd",7,2,"College/Trades"
"R_2f2QpfItNKiUMGc",7,1,"College/Trades"
"R_2dsgdgSG7Ha8sBG",5,1,"High school"
"R_xDi0qT5Ksniaddn",5,1,"High school"
"R_3Ok8fGq2vp9W9G3",9,1,"Bachelors"
"R_sZOdi5hevD2cezf",9,2,"Bachelors"
"R_3hxLtqn73xmit04",9,1,"Bachelors"
"R_3MbZFk8EZHViBVT",7,1,"College/Trades"
"R_VWs4xSkbnX2zvcl",4,1,"No degree/ diploma"
"R_1dc79V5roYaKiKL",9,1,"Bachelors"
"R_brufTmx8xcWEEYp",10,1,"Postgrad"
"R_1mmCtR4Wj3LzWOR",9,1,"Bachelors"
"R_SJoxeG3GTxPb2N3",7,1,"College/Trades"
"R_10O8cQYRsgsr6rR",9,1,"Bachelors"
"R_2PbCYlXkyDjs4jW",11,2,"Postgrad"
"R_3Rmve6C1VXNtpGm",7,1,"College/Trades"
"R_Zkr1cXwCcQXix57",9,1,"Bachelors"
"R_1K1qruWuHMAFLoc",9,1,"Bachelors"
"R_1dKUDK9AD0GFvwk",9,2,"Bachelors"
"R_2wuamSFmb6b2jM6",7,1,"College/Trades"
"R_ePXJjeoSDw1yERH",7,1,"College/Trades"
"R_1jrc6vuyTNEg2F4",4,2,"No degree/ diploma"
"R_UArqwN7A6T9ebPr",9,1,"Bachelors"
"R_3G3ZzDYNmIQz77Z",9,2,"Bachelors"
"R_1goRIJZgxB8s2xi",9,1,"Bachelors"
"R_0Gnq8aK3sCcBiUN",7,1,"College/Trades"
"R_1K7qd5SsA8AouGj",5,1,"High school"
"R_2zNJVGL5glWQsOd",10,2,"Postgrad"
"R_3R1QEaBhdmXbTmi",10,1,"Postgrad"
"R_31nJmimKH2oREiJ",5,1,"High school"
"R_2DXEn7vnZNj7aPk",9,1,"Bachelors"
"R_Ap902ZJJwN4nz3P",10,2,"Postgrad"
"R_9zPDISuRigRgbL3",7,1,"College/Trades"
"R_2Vm7JHTdZ6Pl5F8",5,1,"High school"
"R_UywdeBiuXhR6uhb",7,1,"College/Trades"
"R_2wB9bz4lUi4PipP",10,1,"Postgrad"
"R_296tND3VfEOgZLG",9,1,"Bachelors"
"R_1mVtKCwOdMsNWvz",9,1,"Bachelors"
"R_1f317OXEXRBMeVw",7,1,"College/Trades"
"R_3kGMtdU566Agajq",5,1,"High school"
"R_eQg5ykVBw97Ax4R",9,1,"Bachelors"
"R_27Q1RqEbLO1Olra",9,1,"Bachelors"
"R_1hNg85lK75SGyi2",7,1,"College/Trades"
"R_210Lg4TUqaGHrQe",7,1,"College/Trades"
"R_3l90X6jr2AcDsc1",6,1,"College/Trades"
"R_3HRKGsO0bWXhsmS",9,1,"Bachelors"
"R_30pD3kgaONKxJ2x",9,1,"Bachelors"
"R_0cw3OL7foANAzst",9,2,"Bachelors"
"R_3fxTImKuDQFM1hn",8,1,"Bachelors"
"R_r8uDFFxSuDeU2DD",8,1,"Bachelors"
"R_5gyg7QB7Cjcone1",7,2,"College/Trades"
"R_uxC7unustRpRnqN",5,1,"High school"
"R_2UWW5C4zmJt6BbX",7,1,"College/Trades"
"R_0PB76aZJZC7Gd0d",5,1,"High school"
"R_2Ttu6oRMo7PXppY",8,1,"Bachelors"
"R_Z3sBbBI4CUkR94J",9,1,"Bachelors"
"R_33wfiH0x0tpp4Bt",10,2,"Postgrad"
"R_XZJdlMUZUjeCVrz",7,1,"College/Trades"
"R_2dtIU870uIs294N",5,1,"High school"
"R_3mftPlGClWSQZbQ",7,1,"College/Trades"
"R_1pEvLovtbIunY5o",10,1,"Postgrad"
"R_3G9F3TFNAfMWL6m",10,2,"Postgrad"
"R_3Myw4IClhgzSgsF",10,2,"Postgrad"
"R_rqz4gGevregUJJ7",10,1,"Postgrad"
"R_3HTi9llU8yY3RaI",5,1,"High school"
"R_7QARpQTryE8bzUt",5,1,"High school"
"R_12zFNTWFmMbkgse",10,1,"Postgrad"
"R_1jHWlVO8JpiWfG4",9,1,"Bachelors"
"R_1hGWBK7joKTJy1k",9,1,"Bachelors"
"R_1NEOvQXHSsj26cj",7,1,"College/Trades"
"R_29cUaP4QYf1HwYS",7,1,"College/Trades"
"R_sYekxL4LgWTq7i9",10,1,"Postgrad"
"R_Ry3Qo3zuclbHIVH",7,1,"College/Trades"
"R_3hEM1QX4Tb7je5t",7,1,"College/Trades"
"R_3r2ExGTl9C7JlQ1",5,1,"High school"
"R_2BnVPi4ohHuGvrb",8,1,"Bachelors"
"R_pxFlCm9ZSbKmGNb",7,2,"College/Trades"
"R_1mz011em0i9Rvo1",7,1,"College/Trades"
"R_3Midtj1SRQIRsPO",8,1,"Bachelors"
"R_3HYsmAZaMlabd0F",4,1,"No degree/ diploma"
"R_WfEm5Jt1Yp7DIpb",5,2,"High school"
"R_2CZKmIidUGxBB47",11,1,"Postgrad"
"R_12sXVU96LJqKLE7",7,1,"College/Trades"
"R_ysCtSGR9dXmdibn",7,1,"College/Trades"
"R_3gXSSlMAleEuILK",7,2,"College/Trades"
"R_3m31NwJ7es7tKHl",4,1,"No degree/ diploma"
"R_3NyUOWe7seCxNoU",9,1,"Bachelors"
"R_aa7sl35hea9vPpL",6,1,"College/Trades"
"R_12nbdPQx1mO1UjV",11,1,"Postgrad"
"R_2Vs6nRnYDyvtqkc",9,1,"Bachelors"
"R_1f2wdL8HUEHUoSh",9,1,"Bachelors"
"R_Zz42KcQZOqXsum5",9,1,"Bachelors"
"R_3n0guy9Tz8SdJXG",8,1,"Bachelors"
"R_3h3VmK5AIsyqJbG",9,1,"Bachelors"
"R_3PYS7wubWrZJRwv",6,1,"College/Trades"
"R_3iPhty8p60FoCeg",5,1,"High school"
"R_2fcFpmikC0vAAvD",8,1,"Bachelors"
"R_3oYKPU3nOTxydRK",4,1,"No degree/ diploma"
"R_22LWSzfvV2j9m6Z",9,1,"Bachelors"
"R_zdOsFrpb4NnQyI1",5,1,"High school"
"R_3NPtGJY69vfANfB",7,1,"College/Trades"
"R_2VL5kjGr1CFC6rA",5,1,"High school"
"R_2q8iKXAxvC8WC0J",10,1,"Postgrad"
"R_1ezwsJ9XwkbbVz5",7,1,"College/Trades"
"R_2TZreKkt1xFJgrF",6,1,"College/Trades"
"R_yQOCAQQ8sF8mNVv",6,1,"College/Trades"
"R_1ISMNCtSt5jjmm0",9,1,"Bachelors"
"R_1EYUoe7Hb2WDD9u",7,1,"College/Trades"
"R_2ykK0zaqd8nrAg8",5,1,"High school"
"R_3MbR3MyZ5fe7np3",7,1,"College/Trades"
"R_1rrfIB0paqqK3mg",5,1,"High school"
"R_1dmHZK4VRpaJ22J",9,1,"Bachelors"
"R_rlOOPYsD0R6Zqvv",10,1,"Postgrad"
"R_3RebOdp2cvUPaxp",6,1,"College/Trades"
"R_3LZJEHPRKYxS839",10,1,"Postgrad"
"R_3E3UkDPNPdjiQq5",7,1,"College/Trades"
"R_O2pCJieGCdyyN6V",9,1,"Bachelors"
"R_2YtSC0yZQ7wqXLW",9,1,"Bachelors"
"R_3ekHJmDUEBHFN65",7,2,"College/Trades"
"R_2U5fv6HpKXetLej",11,1,"Postgrad"
"R_2zT6nEz0v1PyLsc",8,1,"Bachelors"
"R_2zkL7KR5KBxxX2B",7,1,"College/Trades"
"R_1o0ySwfwzemOr4j",7,1,"College/Trades"
"R_2n6T991CVgXeQtb",9,2,"Bachelors"
"R_3fjkmClbMQYIiUo",7,1,"College/Trades"
"R_1fefPtGijr7leV0",5,1,"High school"
"R_TwtGINmbp7zvKiR",9,1,"Bachelors"
"R_2b2UJAxhyqZ4a4H",9,1,"Bachelors"
"R_1F33nLAieeaqpJP",10,1,"Postgrad"
"R_2Yoia06GItA9fJE",5,1,"High school"
"R_2VvIsTQSIwzHtxD",5,1,"High school"
"R_2ZIUEPKA2FfYOP0",8,1,"Bachelors"
"R_33xKHtgt7etDrAR",7,1,"College/Trades"
"R_122Rwl4MsT3WHRs",11,1,"Postgrad"
"R_1IAa7icsQrJduog",3,1,"No degree/ diploma"
"R_1OVHLccA84UaHOh",9,2,"Bachelors"
"R_2s74vsFBGNDNZ8M",3,1,"No degree/ diploma"
"R_R82NdLaMjTyj4Rj",7,1,"College/Trades"
"R_1q9bqxVVZiwFb3x",6,1,"College/Trades"
"R_3fW8Wz0dKwp7wpf",10,1,"Postgrad"
"R_3IQ4deMEUXakPYW",7,1,"College/Trades"
"R_1CrrspmN5OGvwi1",10,1,"Postgrad"
"R_2e43AzUiB6tC2vp",7,1,"College/Trades"
"R_3NEEsSiDmruZ2g1",5,1,"High school"
"R_238kwTdSbmaJt32",5,1,"High school"
"R_1QazIYHSHKdNeKU",7,1,"College/Trades"
"R_2YVvlSMZ6rBsnmR",5,1,"High school"
"R_1cRJlhYgLysyY1z",6,1,"College/Trades"
"R_1IFPenF3QuBPBah",9,1,"Bachelors"
"R_2qscRevSPudpDBN",9,1,"Bachelors"
"R_2urlvvTS55tznnH",7,1,"College/Trades"
"R_1LerA8s7mwyRFBR",5,1,"High school"
"R_3dL0zzVBSWo6ubu",4,1,"No degree/ diploma"
"R_12LNTqQScY891C5",5,1,"High school"
"R_2D18PFee8b7kBwo",9,2,"Bachelors"
"R_3Esg8FFjtXRroE4",6,1,"College/Trades"
"R_3M04CHtQC4puT2l",9,2,"Bachelors"
"R_27a5pYaNUEpwRkV",7,1,"College/Trades"
"R_1r6vJsTeNgx4sOw",8,1,"Bachelors"
"R_b10dFLdslcM4eLD",9,1,"Bachelors"
"R_3DvbfJi2px87xR9",10,1,"Postgrad"
"R_2anLg6fi6ypGNoY",7,1,"College/Trades"
"R_AdNMecL35zQEl6V",7,1,"College/Trades"
"R_1HeLWO4xDzDwApM",8,1,"Bachelors"
"R_3HC9lDHhJe30Voh",7,1,"College/Trades"
"R_2e8NSWBXhlTOsFj",9,2,"Bachelors"
"R_DvGWhBLnWYgc5BT",8,1,"Bachelors"
"R_1roZtP3AISAUHis",5,1,"High school"
"R_RwWV4skyQGaTmP7",8,1,"Bachelors"
"R_1K3eTibeU1EJmT0",9,1,"Bachelors"
"R_3nl4ybCkANWZtPY",10,1,"Postgrad"
"R_2uDRidTjltkG5TZ",9,1,"Bachelors"
"R_38CXsyASHZq0Nwt",7,1,"College/Trades"
"R_3LZ0gjtdMuRtXDZ",5,1,"High school"
"R_2Swp28AyWrX5ID1",8,1,"Bachelors"
"R_3Emtx8ysEHt4Yt1",7,1,"College/Trades"
"R_1ODBvUIE2WOIJ0U",7,1,"College/Trades"
"R_2CTyHmu4ngoi7Zo",6,1,"College/Trades"
"R_3j9AGUucmtgXe33",7,1,"College/Trades"
"R_3lLjZDn9V6yALNx",9,2,"Bachelors"
"R_bC5TLTaYwl4qpSp",5,1,"High school"
"R_1gNlw31GH4dIOvb",9,2,"Bachelors"
"R_1ePi4xoQzpeh4zw",8,1,"Bachelors"
"R_1iqcTrCBXzhqfs2",7,1,"College/Trades"
"R_1N8OHLDUnEPc5S3",9,2,"Bachelors"
"R_21oCD4melRDXIIq",9,1,"Bachelors"
"R_1eylcf1BkQqUd9m",7,1,"College/Trades"
"R_2f0rq8ma4iKh6qC",5,1,"High school"
"R_3FUSDF18sVqzKmC",8,1,"Bachelors"
"R_DCZs6akOJb1ISch",5,2,"High school"
"R_SYNXzSeO21ii2uB",5,1,"High school"
"R_2CBXu1NxWDDiJsK",9,1,"Bachelors"
"R_1FgkX5IzQ58EsGf",9,1,"Bachelors"
"R_1E1oBXN0s9nmJJd",7,1,"College/Trades"
"R_2w6JS3VsEZxV59I",9,1,"Bachelors"
"R_2uwXMDstVKruMlB",7,1,"College/Trades"
"R_1fjuygFkflnabEH",7,1,"College/Trades"
"R_1kXJ04xbLqzw7a3",5,1,"High school"
"R_12xKHGdaFtw35ba",7,1,"College/Trades"
"R_1gIIHR7HBoqXyEb",5,1,"High school"
"R_3J4aoKoJrTW0fhL",9,1,"Bachelors"
"R_3qKCTncSLijZDho",7,1,"College/Trades"
"R_3m8qfqgmiVThkKo",4,1,"No degree/ diploma"
"R_DNRPifX4DhzVoJj",6,1,"College/Trades"
"R_21stPCZWIdcbAj3",11,1,"Postgrad"
"R_1pVVyCAik1YWkdH",9,1,"Bachelors"
"R_3KvYlPzbALcu6RQ",8,1,"Bachelors"
"R_1Nnygm2Lv6pmXcb",7,1,"College/Trades"
"R_6g9JZT3LCgWAKK5",9,1,"Bachelors"
"R_2ctQ6gVrX0E5znS",4,1,"No degree/ diploma"
"R_1hYatm6gw0Dfl3V",7,2,"College/Trades"
"R_3qg4oIu0Dd9WS2j",8,2,"Bachelors"
"R_31bLpQym4jF4dT4",5,1,"High school"
"R_cu3fno0KErQNyHn",10,1,"Postgrad"
"R_1IQ1IQpsMncNgPY",7,1,"College/Trades"
"R_1rkvyeev2IAQxBN",7,1,"College/Trades"
"R_1LeyXaxXX6114Zj",6,1,"College/Trades"
"R_28Bbrza3zWFleeC",8,1,"Bachelors"
"R_2tM8u1aD0f7uuA0",7,1,"College/Trades"
"R_2ZIAvIMWuaAunAD",6,1,"College/Trades"
"R_1GOz7VYInK5aX0G",11,1,"Postgrad"
"R_zd0Us4cG6CLaQhj",6,1,"College/Trades"
"R_YblKWx9RixgL4Nb",9,1,"Bachelors"
"R_1OUdXUgX2E1cY2Q",8,1,"Bachelors"
"R_1CI4vTmPLKuyIit",5,1,"High school"
"R_2U5X7ZYVkSqmEFy",9,1,"Bachelors"
"R_1Fya6Q1CCw6uwdB",7,1,"College/Trades"
"R_XS4LUDYSG1trqeZ",7,1,"College/Trades"
"R_1ls3B2XygxQddp3",5,2,"High school"
"R_vUfuohasLTQbz4l",9,1,"Bachelors"
"R_00phmxEnhmy3GvL",9,1,"Bachelors"
"R_21HAF5mKEEJDXJU",9,1,"Bachelors"
"R_2f73y3PjSa1q8x0",9,1,"Bachelors"
"R_3MrMKr7Gb0koeOe",10,2,"Postgrad"
"R_POljF4QVOE7mpC9",9,1,"Bachelors"
"R_3HouO8xcqDOXUWN",7,1,"College/Trades"
"R_2CxKDX5oS5mNwpX",5,1,"High school"
"R_2Xii4Z657UmTEwV",6,1,"College/Trades"
"R_2tLRE16bwBPih3I",10,2,"Postgrad"
"R_1oATZWfVEkkf3xa",10,1,"Postgrad"
"R_3EWjvrCJVNPEZfG",6,1,"College/Trades"
"R_8e355gn3uAOBrah",7,1,"College/Trades"
"R_2QA53wg7hp19nrH",7,1,"College/Trades"
"R_3lGHnxd7kSbzUKc",6,1,"College/Trades"
"R_UPWJq2Pra6liv7P",9,1,"Bachelors"
"R_Pvp5YGmSKmcUPAt",10,2,"Postgrad"
"R_bPEJB7gE8ttwX9n",9,1,"Bachelors"
"R_SZPnRroP6VBhfPz",7,1,"College/Trades"
"R_3FUIpgVUAHcIzNU",7,1,"College/Trades"
"R_3lXsQ3ybMlgTscP",8,1,"Bachelors"
"R_1l66j9yYM7XldKy",7,1,"College/Trades"
"R_1mWzPCQkDMRcoL7",10,2,"Postgrad"
"R_332rNH08xW5FUcJ",9,2,"Bachelors"
"R_12fgWyh7NIEqFfq",7,1,"College/Trades"
"R_aeLPGH6dJYGkw6J",7,1,"College/Trades"
"R_3IcpkBoX3BxrDo3",6,1,"College/Trades"
"R_1DYjjANAtLqkoxC",6,1,"College/Trades"
"R_3TMSLfzuW16u8uJ",7,2,"College/Trades"
"R_7VvFT8Uv7y9WjCx",7,1,"College/Trades"
"R_1CdWhOvCUAeYbIB",9,1,"Bachelors"
"R_1rcgmRy6kUDAIQH",9,2,"Bachelors"
"R_2WBuxPZGcPhOgmf",7,1,"College/Trades"
"R_1GwOR2xR9upBI1H",7,1,"College/Trades"
"R_bmAavLyMCljPbjz",11,2,"Postgrad"
"R_2w7AQrllRY9l6Mc",6,1,"College/Trades"
"R_3DpRo5F9JiTx27p",9,1,"Bachelors"
"R_3p5VvqP4H50Vw0B",6,2,"College/Trades"
"R_2fcSzmBfwBvUJk6",8,1,"Bachelors"
"R_2RP0FFiW3T08sxN",5,1,"High school"
"R_1PXkLCEaPyDn9hE",9,1,"Bachelors"
"R_3oBcWTpG5zVbqtR",10,1,"Postgrad"
"R_2fqYnspZkUw1E8e",9,1,"Bachelors"
"R_2dsjpJjpjbWz3uZ",9,1,"Bachelors"
"R_2wadkF6HmbygN69",12,1,NA
"R_2tGpxjIQpMVotJn",10,1,"Postgrad"
"R_1KxtBqJZX5emTjX",7,1,"College/Trades"
"R_RXHCxtKQD8NQlod",7,1,"College/Trades"
"R_33dPa0qt3DHtjFM",9,1,"Bachelors"
"R_2QM0e9M0GrrAZhy",7,1,"College/Trades"
"R_12KAVLdoxPhC8rU",6,2,"College/Trades"
"R_3gS1HHJ7a7WcNxS",7,1,"College/Trades"
"R_ZIeycZiJBRSVo1b",9,1,"Bachelors"
"R_uepfRs2r9vetFN7",9,2,"Bachelors"
"R_2awS3nRi7gTPZUa",5,2,"High school"
"R_10YHvUI0A7XUkkV",8,1,"Bachelors"
"R_yn1RxWH8UCRJB2F",7,1,"College/Trades"
"R_1KvDhdyKPz7EusR",5,1,"High school"
"R_2ygsMKlzk8yoLbX",11,1,"Postgrad"
"R_1roGFcDKhQCLgAr",7,1,"College/Trades"
"R_28UHFpdvmE3OGv1",3,1,"No degree/ diploma"
"R_3GAJPsHJcEoM1Nv",9,1,"Bachelors"
"R_2TC5J4VPmybItTD",9,1,"Bachelors"
"R_2qlqzrJquLlivpr",10,2,"Postgrad"
"R_zSiwGQne1xdPwPL",5,1,"High school"
"R_2WMzbGAxAzs2p6Q",8,1,"Bachelors"
"R_2D0LBlBfzls8gzY",11,1,"Postgrad"
"R_3kbarYVJoCqF0OZ",10,1,"Postgrad"
"R_3DuLQruszHUypnC",7,1,"College/Trades"
"R_DVmcdxcUq9PGsnv",5,1,"High school"
"R_25Km27IQdzASQ4V",5,1,"High school"
"R_306L0eUgCNNYMOS",4,1,"No degree/ diploma"
"R_2CUuoMrNdzuIu28",11,1,"Postgrad"
"R_VQYYuy1gS8JazV7",5,1,"High school"
"R_s4Nj68e6lNvOXJf",6,2,"College/Trades"
"R_1Owtv98S4AfZ6sx",7,1,"College/Trades"
"R_pMMURQw6CV9SMi5",10,2,"Postgrad"
"R_2aPSxgwxh4IRvjQ",7,2,"College/Trades"
"R_2q8F4RR3nH73E6R",7,1,"College/Trades"
"R_20N00NOhyYaduhq",6,1,"College/Trades"
"R_qJa3QO0OD2rOgal",7,1,"College/Trades"
"R_5BjG6RzMPcWPMT7",5,1,"High school"
"R_3hszUvJ62tFwFHZ",4,1,"No degree/ diploma"
"R_dc0NCqReFS5mj3X",9,1,"Bachelors"
"R_2TmZ50OgS10V2lu",9,1,"Bachelors"
"R_2zkYcYGj4k7Booq",6,1,"College/Trades"
"R_2Sfx83IIgJbieDK",6,1,"College/Trades"
"R_1f1ODLPPfAWqVDn",5,1,"High school"
"R_37TFyWv6VCK3CTL",5,1,"High school"
"R_1kHaStcKgNLgjtO",4,1,"No degree/ diploma"
"R_2ruBUgRnyabz5U9",5,1,"High school"
"R_32WlYAkgCe3A8aB",3,1,"No degree/ diploma"
"R_1IMGHh4bxHnfpTV",5,1,"High school"
"R_2YDIMmSqt6Zzkjl",9,2,"Bachelors"
"R_ddnxEKnwnHpB4Hv",4,1,"No degree/ diploma"
"R_26o3LvzQWPZK9Ct",8,1,"Bachelors"
"R_bBmsFKg21fRCi6B",6,1,"College/Trades"
"R_3IReh4cCgfLzjL4",5,1,"High school"
"R_21HbR2mlaAh5gI8",10,1,"Postgrad"
